context_index,context_id,group,terrain,seed,beta_name,beta_motion,beta_stability,beta_energy,feasible,strict_feasible,pareto_nondominated,good_candidate,cost_motion,cost_stability,cost_energy,motion_rank,stability_rank,energy_rank,episode_energy_abs_j,decision_time_s,roll_rms_rad,pitch_rms_rad,mean_applied_vx_mps
51,rough_train:rough_perlin:25,rough_train,rough_perlin,25,motion,0.7,0.15,0.15,True,True,True,True,0.21340693919648684,0.05446590441907669,0.5914158643284357,1,3,4,180.8897595788692,7.1400000000000015,0.0064534491900327074,0.061091121786341955,0.21547647454908916
51,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stability,0.15,0.7,0.15,True,True,True,True,0.22112664453126,0.05340929230190641,0.5735576861594449,3,2,2,180.43989761924954,7.346000000000001,0.006470873620849129,0.06050301785421484,0.207891875355401
51,rough_train:rough_perlin:25,rough_train,rough_perlin,25,energy,0.15,0.15,0.7,True,True,True,True,0.2239010281354258,0.048178785607401776,0.5701655308651644,4,1,1,179.37273355052776,7.362000000000001,0.006884926617932277,0.05744897064140411,0.20665908311137982
52,rough_train:rough_perlin:28,rough_train,rough_perlin,28,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.22500231023941353,0.06699327374572012,0.6000111540550183,2,4,3,194.00548789912,7.549999999999998,0.007846539558414266,0.06776113103250832,0.2106205939642481
52,rough_train:rough_perlin:28,rough_train,rough_perlin,28,motion,0.7,0.15,0.15,True,True,True,True,0.22123565926797836,0.06488507804713703,0.6089630281004856,1,1,4,196.89995524371056,7.554,0.007877197342905642,0.06668455449478959,0.21522404319933944
52,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stability,0.15,0.7,0.15,True,True,True,True,0.22849097664474946,0.06573512978025192,0.5988429802863162,3,2,2,198.8609578180716,7.772000000000003,0.008035222140991073,0.06711971149346688,0.20767740597948434
52,rough_train:rough_perlin:28,rough_train,rough_perlin,28,energy,0.15,0.15,0.7,True,True,True,True,0.22906309954739204,0.06637631390445083,0.5937879957990648,4,3,1,197.182322366071,7.756000000000001,0.007715969865249679,0.06744594736065468,0.2067728536810089
53,rough_train:rough_perlin:29,rough_train,rough_perlin,29,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20952284367453844,0.10295883729326709,0.6892585385593174,2,2,2,210.81580466099604,7.137999999999999,0.0063150447470767535,0.08400409200621362,0.21063943092312132
53,rough_train:rough_perlin:29,rough_train,rough_perlin,29,motion,0.7,0.15,0.15,True,True,True,True,0.20332955402174907,0.10058382191048283,0.70308586732034,1,1,4,208.90087185740182,6.936000000000001,0.0067971203349804915,0.08302955122253328,0.21554688863894522
53,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stability,0.15,0.7,0.15,True,True,True,True,0.21233665118522044,0.10564959384461424,0.6815548666028856,3,4,1,208.45956863128492,7.134000000000002,0.0058293710273648845,0.08509363572533682,0.20798815730959178
53,rough_train:rough_perlin:29,rough_train,rough_perlin,29,energy,0.15,0.15,0.7,True,True,False,False,0.21307777615468085,0.10562312233525012,0.6916817844663478,4,3,3,211.55697579955006,7.158,0.006308885254935001,0.08508404466377249,0.20671171412004952
