context_id,preference_name,preference_kind,best_beta,best_score,second_beta,second_score,best_second_margin,motion_span,stability_span,energy_span
rough_seed_4,wm000_ws000_we100,grid,lm000_ls100_le000,0.0,lm060_ls040_le000,0.12409110286009736,0.12409110286009736,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,balanced,canonical,lm020_ls080_le000,0.17257566678742198,lm060_ls040_le000,0.3329011878991446,0.1603255211117226,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,motion,canonical,lm020_ls080_le000,0.07798862429924398,lm060_ls040_le000,0.15084589271677126,0.07285726841752728,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,stability,canonical,lm000_ls100_le000,0.1515,lm020_ls080_le000,0.36124171252803267,0.20974171252803267,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,energy,canonical,lm020_ls080_le000,0.10852703925210863,lm060_ls040_le000,0.15048127818405124,0.04195423893194261,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_5,wm100_ws000_we000,grid,lm000_ls100_le000,0.0,lm040_ls060_le000,0.003159359479164762,0.003159359479164762,0.12011998019848402,0.010439644809597304,2.1267736347850246
rough_seed_5,wm080_ws020_we000,grid,lm020_ls060_le020,0.1417892183131797,lm100_ls000_le000,0.14277574632460413,0.0009865280114244313,0.12011998019848402,0.010439644809597304,2.1267736347850246
rough_seed_5,wm080_ws000_we020,grid,lm060_ls040_le000,0.02538358769848591,lm040_ls060_le000,0.055195291583832344,0.029811703885346433,0.12011998019848402,0.010439644809597304,2.1267736347850246
rough_seed_5,wm060_ws040_we000,grid,lm060_ls020_le020,0.24392489939300094,lm040_ls040_le020,0.2524765130707015,0.008551613677700576,0.12011998019848402,0.010439644809597304,2.1267736347850246
rough_seed_5,wm060_ws020_we020,grid,lm020_ls060_le020,0.14147579821119285,lm100_ls000_le000,0.1431098976639537,0.0016340994527608566,0.12011998019848402,0.010439644809597304,2.1267736347850246
rough_seed_5,wm060_ws000_we040,grid,lm080_ls020_le000,0.04674099175401099,lm060_ls040_le000,0.05055272864036089,0.0038117368863498993,0.12011998019848402,0.010439644809597304,2.1267736347850246
