source_manifest,source_d5_dir,source_csv,source_trial,source_row_index,context,target_beta_motion,target_beta_stability,target_beta_energy,runtime_pred_beta_motion,runtime_pred_beta_stability,runtime_pred_beta_energy,runtime_raw_beta_motion,runtime_raw_beta_stability,runtime_raw_beta_energy,reset_y,y_mean,mean_abs_y_context,max_abs_y_context,ram_slip_proxy_mean,ram_roughness_proxy_mean,ram_sigma_mean,motion_score,stability_score,energy_score,effort_proxy,hold_drift,rollout_max_abs_y,rollout_mean_abs_y
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,126,flat,0.533955001,0.193112015,0.272932984,0.392815866,0.088095238,0.519088896,0.397445823,0.000000001,0.602554176,0.003351087,0.000000000,0.025413632,0.025692146,0.000000000,0.050000000,0.050000000,0.194006624,0.989723142,0.505237901,0.494762099,0.000000000,0.025692146,0.025413632
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,129,flat,0.533990637,0.192928728,0.273080635,0.392884849,0.088095238,0.519019913,0.397536364,0.000000001,0.602463635,0.003351087,0.000000000,0.024403237,0.025005249,0.000000000,0.050000000,0.050000000,0.195003111,0.989997900,0.505243931,0.494756069,0.000000000,0.025005249,0.024403237
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,132,flat,0.533592452,0.193392193,0.273015355,0.392947314,0.088095238,0.518957448,0.397618349,0.000000001,0.602381651,0.003351087,0.000000000,0.025076672,0.026219031,0.000000000,0.050000000,0.050000000,0.196066894,0.989512388,0.505249089,0.494750911,0.000000000,0.026219031,0.025076672
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,135,flat,0.532695413,0.194635131,0.272669456,0.392983761,0.088095238,0.518921001,0.397666186,0.000000001,0.602333813,0.003351087,0.000000000,0.027902376,0.029769934,0.000000000,0.050000000,0.050000000,0.196935887,0.988092026,0.505251970,0.494748030,0.000000000,0.029769934,0.027902376
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,138,flat,0.531898897,0.195708921,0.272392183,0.393023930,0.088095238,0.518880832,0.397718908,0.000000001,0.602281091,0.003351087,0.000000000,0.031753487,0.032808316,0.000000000,0.050000000,0.050000000,0.197936165,0.986876673,0.505252032,0.494747968,0.000000000,0.032808316,0.031753487
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,141,flat,0.531868317,0.195623921,0.272507762,0.393086688,0.088095238,0.518818074,0.397801278,0.000000001,0.602198722,0.003351087,0.000000000,0.032033550,0.032407007,0.000000000,0.050000000,0.050000000,0.198941604,0.987037197,0.505251995,0.494748005,0.000000000,0.032407007,0.032033550
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,144,flat,0.532015828,0.195276985,0.272707187,0.393158206,0.088095238,0.518746556,0.397895145,0.000000001,0.602104854,0.003351087,0.000000000,0.030069637,0.031237168,0.000000000,0.050000000,0.050000000,0.199890379,0.987505133,0.505253303,0.494746697,0.000000000,0.031237168,0.030069637
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,147,flat,0.532313029,0.194673926,0.273013045,0.393243640,0.088095238,0.518661122,0.398007277,0.000000001,0.601992723,0.003351087,0.000000000,0.028413045,0.029277095,0.000000000,0.050000000,0.050000000,0.201065156,0.988289162,0.505255596,0.494744404,0.000000000,0.029277095,0.028413045
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,150,flat,0.531492970,0.195778416,0.272728615,0.393295013,0.088095238,0.518609749,0.398074705,0.000000001,0.601925295,0.003351087,0.000000000,0.030614734,0.032396538,0.000000000,0.050000000,0.050000000,0.202106536,0.987041385,0.505256318,0.494743682,0.000000000,0.032396538,0.030614734
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,153,flat,0.530330270,0.197405507,0.272264223,0.393332860,0.088095238,0.518571902,0.398124379,0.000000001,0.601875621,0.003351087,0.000000000,0.034726427,0.037083049,0.000000000,0.050000000,0.050000000,0.203116881,0.985166780,0.505254384,0.494745616,0.000000000,0.037083049,0.034726427
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,156,flat,0.529813925,0.198045858,0.272140218,0.393382451,0.088095238,0.518522311,0.398189467,0.000000001,0.601810533,0.003351087,0.000000000,0.038057709,0.038830147,0.000000000,0.050000000,0.050000000,0.204193286,0.984467941,0.505250517,0.494749483,0.000000000,0.038830147,0.038057709
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,159,flat,0.529639296,0.198180406,0.272180298,0.393440604,0.088095238,0.518464158,0.398265793,0.000000001,0.601734207,0.003351087,0.000000000,0.038951461,0.039082921,0.000000000,0.050000000,0.050000000,0.205182262,0.984366831,0.505246299,0.494753701,0.000000000,0.039082921,0.038951461
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,162,flat,0.529569322,0.198147099,0.272283579,0.393510104,0.088095238,0.518394658,0.398357011,0.000000001,0.601642988,0.003351087,0.000000000,0.038645101,0.038824300,0.000000000,0.050000000,0.050000000,0.206242991,0.984470280,0.505242437,0.494757563,0.000000000,0.038824300,0.038645101
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,165,flat,0.528987228,0.198882861,0.272129911,0.393573394,0.088095238,0.518331368,0.398440080,0.000000001,0.601559919,0.003351087,0.000000000,0.039650296,0.040852167,0.000000000,0.050000000,0.050000000,0.207352124,0.983659133,0.505238085,0.494761915,0.000000000,0.040852167,0.039650296
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,168,flat,0.528097223,0.200102508,0.271800270,0.393616930,0.088095238,0.518287832,0.398497221,0.000000001,0.601502779,0.003351087,0.000000000,0.042530207,0.044350507,0.000000000,0.050000000,0.050000000,0.208327615,0.982259797,0.505232225,0.494767775,0.000000000,0.044350507,0.042530207
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,171,flat,0.527399199,0.201011658,0.271589143,0.393667997,0.088095238,0.518236765,0.398564246,0.000000001,0.601435754,0.003351087,0.000000000,0.046076634,0.046903043,0.000000000,0.050000000,0.050000000,0.209454320,0.981238783,0.505224592,0.494775408,0.000000000,0.046903043,0.046076634
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,174,flat,0.527239013,0.201111934,0.271649053,0.393732986,0.088095238,0.518171776,0.398649544,0.000000001,0.601350456,0.003351087,0.000000000,0.046886654,0.047038547,0.000000000,0.050000000,0.050000000,0.210536253,0.981184581,0.505216838,0.494783162,0.000000000,0.047038547,0.046886654
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,177,flat,0.527226256,0.200996580,0.271777165,0.393804786,0.088095238,0.518099976,0.398743781,0.000000001,0.601256218,0.003351087,0.000000000,0.045764067,0.046536513,0.000000000,0.050000000,0.050000000,0.211558949,0.981385395,0.505209986,0.494790014,0.000000000,0.046536513,0.045764067
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,180,flat,0.527460918,0.200478187,0.272060895,0.393893561,0.088095238,0.518011201,0.398860298,0.000000001,0.601139701,0.003351087,0.000000000,0.044333437,0.044795597,0.000000000,0.050000000,0.050000000,0.212794967,0.982081761,0.505204110,0.494795890,0.000000000,0.044795597,0.044333437
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,183,flat,0.527076909,0.200925345,0.271997747,0.393953688,0.088095238,0.517951074,0.398939215,0.000000001,0.601060784,0.003351087,0.000000000,0.045181333,0.045978048,0.000000000,0.050000000,0.050000000,0.213818112,0.981608781,0.505197967,0.494802033,0.000000000,0.045978048,0.045181333
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,186,flat,0.526429029,0.201773193,0.271797778,0.394006765,0.088095238,0.517897997,0.399008878,0.000000001,0.600991121,0.003351087,0.000000000,0.047094628,0.048363268,0.000000000,0.050000000,0.050000000,0.214836632,0.980654693,0.505191013,0.494808987,0.000000000,0.048363268,0.047094628
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,189,flat,0.526230914,0.201890641,0.271878446,0.394091352,0.088095238,0.517813410,0.399119899,0.000000001,0.600880100,0.003351087,0.000000000,0.048062502,0.048502453,0.000000000,0.050000000,0.050000000,0.216224236,0.980599019,0.505183838,0.494816162,0.000000000,0.048502453,0.048062502
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,192,flat,0.526244314,0.201703103,0.272052583,0.394178732,0.088095238,0.517726030,0.399234585,0.000000001,0.600765414,0.003351087,0.000000000,0.047163423,0.047745720,0.000000000,0.050000000,0.050000000,0.217490856,0.980901712,0.505177359,0.494822641,0.000000000,0.047745720,0.047163423
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,195,flat,0.526371971,0.201343492,0.272284537,0.394268130,0.088095238,0.517636632,0.399351920,0.000000001,0.600648079,0.003351087,0.000000000,0.045882130,0.046476200,0.000000000,0.050000000,0.050000000,0.218746767,0.981409520,0.505171711,0.494828289,0.000000000,0.046476200,0.045882130
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,198,flat,0.526424578,0.201122823,0.272452600,0.394340195,0.088095238,0.517564567,0.399446505,0.000000001,0.600553494,0.003351087,0.000000000,0.045485566,0.045653230,0.000000000,0.050000000,0.050000000,0.219810939,0.981738708,0.505166407,0.494833593,0.000000000,0.045653230,0.045485566
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,201,flat,0.526011546,0.201616658,0.272371796,0.394399956,0.088095238,0.517504806,0.399524942,0.000000001,0.600475058,0.003351087,0.000000000,0.046261668,0.046976834,0.000000000,0.050000000,0.050000000,0.220814867,0.981209266,0.505160878,0.494839122,0.000000000,0.046976834,0.046261668
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,204,flat,0.525713301,0.201919595,0.272367104,0.394466884,0.088095238,0.517437878,0.399612785,0.000000001,0.600387214,0.003351087,0.000000000,0.047414407,0.047710148,0.000000000,0.050000000,0.050000000,0.221945226,0.980915941,0.505154986,0.494845014,0.000000000,0.047710148,0.047414407
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,207,flat,0.525734745,0.201753034,0.272512220,0.394541652,0.088095238,0.517363110,0.399710917,0.000000001,0.600289082,0.003351087,0.000000000,0.045805402,0.047056377,0.000000000,0.050000000,0.050000000,0.222955996,0.981177449,0.505150060,0.494849940,0.000000000,0.047056377,0.045805402
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,210,flat,0.526252149,0.200840216,0.272907635,0.394626052,0.088095238,0.517278710,0.399821693,0.000000001,0.600178306,0.003351087,0.000000000,0.042160371,0.044181949,0.000000000,0.050000000,0.050000000,0.223915016,0.982327220,0.505146954,0.494853046,0.000000000,0.044181949,0.042160371
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,213,flat,0.527040929,0.199495639,0.273463432,0.394717424,0.088095238,0.517187338,0.399941618,0.000000001,0.600058381,0.003351087,0.000000000,0.039369217,0.040008791,0.000000000,0.050000000,0.050000000,0.225019938,0.983996484,0.505145157,0.494854843,0.000000000,0.040008791,0.039369217
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,216,flat,0.526594550,0.200042411,0.273363039,0.394775429,0.088095238,0.517129333,0.400017750,0.000000001,0.599982249,0.003351087,0.000000000,0.040373312,0.041485359,0.000000000,0.050000000,0.050000000,0.226007239,0.983405856,0.505142909,0.494857091,0.000000000,0.041485359,0.040373312
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,219,flat,0.525788268,0.201130925,0.273080806,0.394825678,0.088095238,0.517079084,0.400083702,0.000000001,0.599916297,0.003351087,0.000000000,0.043054208,0.044572489,0.000000000,0.050000000,0.050000000,0.227032647,0.982171004,0.505139533,0.494860467,0.000000000,0.044572489,0.043054208
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,222,flat,0.525630117,0.201204806,0.273165077,0.394903381,0.088095238,0.517001381,0.400185687,0.000000001,0.599814313,0.003351087,0.000000000,0.043967770,0.044601330,0.000000000,0.050000000,0.050000000,0.228283802,0.982159468,0.505135919,0.494864081,0.000000000,0.044601330,0.043967770
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,225,flat,0.525733149,0.200903257,0.273363594,0.394980740,0.088095238,0.516924022,0.400287221,0.000000001,0.599712779,0.003351087,0.000000000,0.043093866,0.043535863,0.000000000,0.050000000,0.050000000,0.229372324,0.982585655,0.505132775,0.494867225,0.000000000,0.043535863,0.043093866
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,228,flat,0.525809767,0.200632306,0.273557926,0.395063448,0.088095238,0.516841314,0.400395775,0.000000001,0.599604224,0.003351087,0.000000000,0.042091798,0.042551947,0.000000000,0.050000000,0.050000000,0.230531472,0.982979221,0.505130130,0.494869870,0.000000000,0.042551947,0.042091798
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,231,flat,0.525196239,0.201427601,0.273376160,0.395122365,0.088095238,0.516782397,0.400473104,0.000000001,0.599526895,0.003351087,0.000000000,0.043409550,0.044763316,0.000000000,0.050000000,0.050000000,0.231562026,0.982094674,0.505126975,0.494873025,0.000000000,0.044763316,0.043409550
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,234,flat,0.524236082,0.202759101,0.273004817,0.395165571,0.088095238,0.516739191,0.400529812,0.000000001,0.599470187,0.003351087,0.000000000,0.046596828,0.048590709,0.000000000,0.050000000,0.050000000,0.232524832,0.980563717,0.505122588,0.494877412,0.000000000,0.048590709,0.046596828
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,237,flat,0.523771670,0.203308631,0.272919699,0.395226017,0.088095238,0.516678745,0.400609147,0.000000001,0.599390852,0.003351087,0.000000000,0.049712968,0.050053009,0.000000000,0.050000000,0.050000000,0.233699411,0.979978797,0.505117082,0.494882918,0.000000000,0.050053009,0.049712968
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,240,flat,0.523736824,0.203222145,0.273041031,0.395300545,0.088095238,0.516604217,0.400706965,0.000000001,0.599293034,0.003351087,0.000000000,0.048756110,0.049632365,0.000000000,0.050000000,0.050000000,0.234743664,0.980147054,0.505112142,0.494887858,0.000000000,0.049632365,0.048756110
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,243,flat,0.524064008,0.202587827,0.273348165,0.395384011,0.088095238,0.516520750,0.400816515,0.000000001,0.599183485,0.003351087,0.000000000,0.046122893,0.047578499,0.000000000,0.050000000,0.050000000,0.235765217,0.980968600,0.505108372,0.494891628,0.000000000,0.047578499,0.046122893
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,246,flat,0.524411827,0.201906229,0.273681944,0.395469023,0.088095238,0.516435739,0.400928093,0.000000001,0.599071907,0.003351087,0.000000000,0.044800216,0.045369931,0.000000000,0.050000000,0.050000000,0.236903794,0.981852028,0.505105171,0.494894829,0.000000000,0.045369931,0.044800216
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,249,flat,0.523728490,0.202817063,0.273454448,0.395521390,0.088095238,0.516383371,0.400996825,0.000000001,0.599003175,0.003351087,0.000000000,0.046581729,0.047937979,0.000000000,0.050000000,0.050000000,0.237868104,0.980824808,0.505101337,0.494898663,0.000000000,0.047937979,0.046581729
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,252,flat,0.523093152,0.203646728,0.273260120,0.395573158,0.088095238,0.516331604,0.401064770,0.000000001,0.598935230,0.003351087,0.000000000,0.049371463,0.050258269,0.000000000,0.050000000,0.050000000,0.238893870,0.979896692,0.505096542,0.494903458,0.000000000,0.050258269,0.049371463
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_1/d7_objective_selector_shadow_v0.csv,1,255,flat,0.522979670,0.203675783,0.273344547,0.395644713,0.088095238,0.516260049,0.401158685,0.000000001,0.598841314,0.003351087,0.000000000,0.049408657,0.050178539,0.000000000,0.050000000,0.050000000,0.239966168,0.979928584,0.505091896,0.494908104,0.000000000,0.050178539,0.049408657
