pca_dim,test_context,nearest_context,pca_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,score_excess
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm060_ws040_we000,lm080_ls000_le020,lm040_ls040_le020,0,0.009655885213652793
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm060_ws020_we020,lm080_ls000_le020,lm080_ls000_le020,1,0.0
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm060_ws000_we040,lm040_ls040_le020,lm100_ls000_le000,0,0.11138381824166282
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm040_ws060_we000,lm040_ls040_le020,lm040_ls020_le040,0,0.008964679941425607
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm040_ws040_we020,lm040_ls040_le020,lm040_ls040_le020,1,0.0
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm040_ws020_we040,lm040_ls040_le020,lm080_ls000_le020,0,0.005809962407596819
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm040_ws000_we060,lm040_ls040_le020,lm100_ls000_le000,0,0.04819147850263211
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm020_ws080_we000,lm040_ls020_le040,lm060_ls000_le040,0,0.1102352058172363
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm020_ws060_we020,lm040_ls020_le040,lm040_ls040_le020,0,0.05243248609195067
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm020_ws040_we040,lm040_ls020_le040,lm040_ls040_le020,0,0.30414980083338716
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm020_ws020_we060,lm040_ls020_le040,lm040_ls040_le020,0,0.5558671155748237
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm020_ws000_we080,lm040_ls020_le040,lm100_ls000_le000,0,0.7455006982442727
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm000_ws100_we000,lm040_ls020_le040,lm060_ls000_le040,0,0.2350804647866417
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm000_ws080_we020,lm040_ls020_le040,lm060_ls000_le040,0,0.04590860222905513
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm000_ws060_we040,lm040_ls020_le040,lm040_ls040_le020,0,0.2540408098208635
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm000_ws040_we060,lm040_ls020_le040,lm040_ls040_le020,0,0.5057581245623
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm000_ws020_we080,lm040_ls020_le040,lm040_ls040_le020,0,0.7427415746039837
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm000_ws000_we100,lm040_ls020_le040,lm020_ls000_le080,0,1.01
2,rough_seed_25,rough_seed_22,0.010971121796284804,balanced,lm040_ls040_le020,lm040_ls040_le020,1,0.0
