update,checkpoint,beta_name,terrain_label,terrain,seed,success,status,policy_steps,decision_time_s,energy_abs_j,mean_applied_vx_mps,aggregation_rule,reward_steps,mean_cost_motion,mean_cost_posture,mean_cost_traction,mean_cost_stability,mean_cost_energy,mean_objective_cost,median_cost_posture,median_cost_traction,traction_dominant_steps,traction_dominant_fraction,posture_dominant_fraction,tie_fraction,mean_established_contact_dt_s
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,flat,flat,27101,True,success,37,7.565999999999999,164.677118362772,0.2001967027707881,last_policy_steps,37,0.22385493864608463,0.012274903495058033,0.0011207425428184884,0.012274903495058033,0.5093057361690739,0.23493555300187902,0.011542403222820085,0.0008085016974787027,0,0.0,1.0,0.0,0.47470270270261333
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,flat,flat,27102,True,success,37,7.524000000000002,164.07251255481296,0.20020106336278087,last_policy_steps,37,0.22385600319989243,0.012169789088459369,0.001134272954214966,0.012169789088459369,0.5074358394331089,0.2346400465181599,0.011413148005613879,0.000820499041012445,0,0.0,1.0,0.0,0.4718918918918011
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,low_friction,low_friction,27200,True,success,37,7.544000000000004,176.46052389197698,0.19781407446905694,last_policy_steps,37,0.22815445530427253,0.011235501275122394,0.12276835946927002,0.12738308525656664,0.545748905003313,0.2606779172519727,0.011700392822710341,0.012217061302534268,19,0.5135135135135135,0.4864864864864865,0.0,0.45524324324316
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,low_friction,low_friction,27201,True,success,37,7.538,176.18063856140105,0.19781497579926902,last_policy_steps,37,0.22789720678229913,0.011267991593460959,0.12257429080287856,0.1271648329315463,0.5448832886642059,0.2603352629869722,0.011704399501991645,0.02162516937229883,20,0.5405405405405406,0.4594594594594595,0.0,0.45529729729721413
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,low_friction,low_friction,27202,True,success,37,7.549999999999998,178.2875007589571,0.1978305612198342,last_policy_steps,37,0.22730338564888664,0.011176231250291022,0.13245334447784,0.13749727716542234,0.5513992941250815,0.2624468556477962,0.012475719016521994,0.010440561607801815,19,0.5135135135135135,0.4864864864864865,0.0,0.4581621621620856
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,rough,rough_perlin,13,True,success,37,7.528,232.95526430913924,0.19354049854383276,last_policy_steps,37,0.23004871658494175,0.23032380686894535,0.003550740641735987,0.23032380686894535,0.7204732118402741,0.30365365441584213,0.18815704315152923,0.0005877970463943092,0,0.0,1.0,0.0,0.42681081081074357
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,rough,rough_perlin,7,True,success,39,7.942,222.20531100052435,0.1939083009146345,last_policy_steps,39,0.23411564128553453,0.09478774633027588,0.002436892096019673,0.0947973908786016,0.6519838838886987,0.2758981401149692,0.0382713648032566,0.00035470584722318145,2,0.05128205128205128,0.9487179487179487,0.0,0.4393846153845691
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,motion,rough,rough_perlin,15,True,success,37,7.548000000000001,252.11637344415726,0.19298557364255997,last_policy_steps,37,0.22932697607045563,0.19112175723746347,0.005888224923388512,0.19127985703524855,0.779733799412181,0.30618093171643335,0.13134068949146785,0.0024004511029007106,2,0.05405405405405406,0.9459459459459459,0.0,0.4238918918918283
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,flat,flat,27100,True,success,37,7.544,164.77181583254105,0.20070655572564794,last_policy_steps,37,0.22379508465720385,0.012134347387570514,0.0011335835781954638,0.012134347387570514,0.5095986121012834,0.11850309768507244,0.011357353936569505,0.0007430351389233925,0,0.0,1.0,0.0,0.47308108108099184
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,flat,flat,27101,True,success,37,7.548,163.9665690955858,0.2007037569841093,last_policy_steps,37,0.22358766013448161,0.01222889780660187,0.0011108134043490974,0.01222889780660187,0.5071081824275064,0.11816460484891951,0.011491921922346122,0.0007602285624421816,0,0.0,1.0,0.0,0.47189189189179936
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,flat,flat,27102,True,success,37,7.556,164.03141652220472,0.20070247832478047,last_policy_steps,37,0.22341646255069592,0.012189905134715132,0.0011136014017276415,0.012189905134715132,0.5073087395339289,0.1181417139069943,0.01143664839828445,0.0007375018711539964,0,0.0,1.0,0.0,0.47351351351342286
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,low_friction,low_friction,27200,True,success,38,7.746000000000001,181.25104291449384,0.19858255540648795,last_policy_steps,38,0.23077287819423054,0.010985448943465995,0.1212640707706834,0.1259357815784172,0.5458130942837829,0.20464294297659402,0.011679524846050487,0.013766585998899454,20,0.5263157894736842,0.47368421052631576,0.0,0.4549473684209879
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,low_friction,low_friction,27201,True,success,37,7.559999999999998,178.1216149126423,0.1985069253898817,last_policy_steps,37,0.2289378362825154,0.01104009334655438,0.13011183082248018,0.1350878864046218,0.5508862500912937,0.21153513343930658,0.012057209711438668,0.010727191289348284,19,0.5135135135135135,0.4864864864864865,0.0,0.4582162162161382
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,low_friction,low_friction,27202,True,success,37,7.561999999999999,178.10007088217444,0.19850680070466717,last_policy_steps,37,0.22906139069115922,0.011049564016587797,0.13125421124393624,0.13616791243720722,0.5508196197154006,0.21229969026702902,0.012057227690737414,0.010726744401404125,20,0.5405405405405406,0.4594594594594595,0.0,0.45827027027019207
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,rough,rough_perlin,13,True,success,38,7.76,244.42707331241678,0.1944857283617909,last_policy_steps,38,0.23566530526425367,0.22290235226461472,0.0036416601458001342,0.22290235226461472,0.7360591975976484,0.3017903220145156,0.19478612201793682,0.000518979343327767,0,0.0,1.0,0.0,0.4352631578946895
10,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0010.pt,stability,rough,rough_perlin,7,True,success,40,8.136000000000003,223.4969975531793,0.19478772053960713,last_policy_steps,40,0.24171736499257784,0.09165377347212479,0.0022156491983870105,0.09165377347212479,0.6393795398044964,0.19632217715004846,0.03493143722406887,0.00020242900991472877,0,0.0,1.0,0.0,0.44089999999996465
