context_id,group,terrain,seed,beta_name,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_gen_motion,beta_gen_stability,beta_gen_energy,original_beta_selected_cost,original_beta_best_cost,original_beta_regret,original_beta_consistent
rough_test:rough_perlin:3,rough_test,rough_perlin,3,motion,True,strict,0.006181492253375054,1.0,0.0,0.0,0.7,0.15,0.15,0.2567866526488519,0.2567866526488519,0.0,True
rough_test:rough_perlin:3,rough_test,rough_perlin,3,stability,True,unsupported,-0.0014269359076908522,0.46988181372938886,0.5301181862706111,0.0,0.15,0.7,0.15,0.19344235170798324,0.1877002059461859,0.0057421457617973515,False
rough_test:rough_perlin:3,rough_test,rough_perlin,3,energy,True,strict,0.01595913165154217,0.0,-0.0,1.0,0.15,0.15,0.7,0.4891092635526282,0.4891092635526282,0.0,True
rough_validation:rough_perlin:1,rough_validation,rough_perlin,1,balanced,True,strict,7.570076254208172e-05,0.7624110430650737,0.0,0.2375889569349264,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33049020378689126,0.32696786353113694,0.0035223402557543193,False
rough_validation:rough_perlin:1,rough_validation,rough_perlin,1,motion,True,strict,0.006032734390178374,1.0,-0.0,0.0,0.7,0.15,0.15,0.26667866958936604,0.26667866958936604,0.0,True
rough_validation:rough_perlin:1,rough_validation,rough_perlin,1,stability,True,strict,0.000646744327485482,0.6745801401929304,0.0,0.32541985980706956,0.15,0.7,0.15,0.2125853519642203,0.21070792227579488,0.0018774296884254138,False
rough_validation:rough_perlin:1,rough_validation,rough_perlin,1,energy,True,strict,0.00851440762220701,0.0,-0.0,1.0,0.15,0.15,0.7,0.4990239245530858,0.4990239245530858,0.0,True
rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,balanced,True,unsupported,-0.0003103814911773412,0.7475901118189809,0.0,0.25240988818101906,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3177280589926984,0.3121074393514086,0.005620619641289792,False
rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,motion,True,strict,0.006921342770646904,1.0,0.0,0.0,0.7,0.15,0.15,0.25985837828328795,0.25985837828328795,0.0,True
rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,stability,True,strict,0.001890087395068516,0.4283192557140904,0.5716807442859095,0.0,0.15,0.7,0.15,0.1744722126673967,0.1744722126673967,0.0,True
rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,energy,True,strict,0.0012222414806105641,0.0,0.0,1.0,0.15,0.15,0.7,0.5007716141996036,0.5007716141996036,0.0,True
rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,balanced,True,strict,0.000644614847044963,0.5841610938759084,0.0,0.4158389061240915,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3028910874767406,0.3028910874767406,0.0,True
rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,motion,True,strict,0.007564855113523561,1.0,-0.0,0.0,0.7,0.15,0.15,0.2523347966591573,0.2523347966591573,0.0,True
rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,stability,True,strict,0.0005596417769110351,0.0,0.0,1.0,0.15,0.7,0.15,0.16455434149719791,0.1642071968108485,0.0003471446863494154,False
rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,energy,False,unsupported,-0.0005133212564614803,0.0,0.9850263337270877,0.01497366627291229,0.15,0.15,0.7,0.4896979230261381,0.48851230198747664,0.0011856210386614885,False
rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,balanced,True,unsupported,-0.00017679945914530261,0.06284072761379175,0.9371592723862082,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30328010960958734,0.29712585523827906,0.0061542543713082876,False
rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,motion,True,strict,0.008176847787770947,1.0,0.0,0.0,0.7,0.15,0.15,0.26140755548274375,0.26140755548274375,0.0,True
rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,stability,True,strict,0.00973779663106844,-0.0,0.0,1.0,0.15,0.7,0.15,0.16941627123660918,0.16941627123660918,0.0,True
rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,energy,True,strict,0.0011331408210774317,0.0,0.9565122664845596,0.04348773351544043,0.15,0.15,0.7,0.46401490605771517,0.45687279383926294,0.0071421122184522345,False
