context_id,context_index,group,terrain,seed,source_beta_name,cost_motion,cost_stability,cost_energy,episode_energy_abs_j,decision_time_s,roll_rms_rad,pitch_rms_rad,mean_applied_vx_mps,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_hat_dominant,beta_hat_entropy,beta_hat_interior_005,beta_gen_motion,beta_gen_stability,beta_gen_energy,beta_hat_gen_l1,original_beta_regret,original_beta_consistent,selection_evidence_required
rough_test:rough_perlin:27,24,rough_test,rough_perlin,27,motion,0.20602554283403615,0.16864558257002463,0.7098658543496399,210.9153415935106,6.950000000000001,0.01202398084525433,0.10745094683713712,0.21561157832689146,True,strict,0.005192295652681783,1.0,0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
rough_test:rough_perlin:27,24,rough_test,rough_perlin,27,stability,0.21554128474912604,0.1651368892693363,0.6798051410289105,207.92439962839592,7.152,0.01142596567916009,0.10634805295765112,0.20809769880558762,True,strict,0.011732065123476243,0.0,-0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0,True,True
rough_test:rough_perlin:3,21,rough_test,rough_perlin,3,energy,0.2146617563868248,0.08623349674336439,0.634249965118714,199.53354567934213,7.362000000000001,0.005567706995925517,0.07687540412839503,0.20672433062184917,True,strict,0.01595913165154217,0.0,-0.0,1.0,energy,-0.0,False,0.15,0.15,0.7,0.6000000000000001,0.0,True,True
rough_test:rough_perlin:3,21,rough_test,rough_perlin,3,motion,0.20162840106454394,0.09778589542807337,0.6731925839297344,200.0189795406378,6.958000000000003,0.006955942843325712,0.08184881675109708,0.21564514277612462,True,strict,0.006181492253375054,1.0,0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
rough_validation:rough_perlin:1,25,rough_validation,rough_perlin,1,balanced,0.2184242893396596,0.11853940719435722,0.654506914826657,205.90633436229834,7.342000000000004,0.010011123379831005,0.09010949087301612,0.2102275271899998,True,strict,7.570076254208172e-05,0.7624110430650737,0.0,0.2375889569349264,motion,0.4990703289690305,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8581554194634806,0.0035223402557543193,False,True
rough_validation:rough_perlin:1,25,rough_validation,rough_perlin,1,energy,0.22552037304639744,0.11558615215778772,0.6397970653892258,206.869723984965,7.560000000000001,0.009478159393997595,0.08897078120754864,0.2060706604228078,True,strict,0.00851440762220701,0.0,-0.0,1.0,energy,-0.0,False,0.15,0.15,0.7,0.6000000000000001,0.0,True,True
rough_validation:rough_perlin:1,25,rough_validation,rough_perlin,1,motion,0.21239155494948123,0.11251292996156532,0.6741842775366292,206.205208941993,7.164000000000001,0.010231168367265524,0.08779283345436861,0.21515511142356056,True,strict,0.006032734390178374,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
rough_validation:rough_perlin:1,25,rough_validation,rough_perlin,1,stability,0.22045425642270478,0.11752927507014241,0.6483114730114328,203.95726295444996,7.360000000000001,0.009759948598947014,0.08971705993152183,0.20766990026459098,True,strict,0.000646744327485482,0.6745801401929304,0.0,0.32541985980706956,motion,0.5742585473405694,False,0.15,0.7,0.15,1.4,0.0018774296884254138,False,True
rough_validation:rough_perlin:14,26,rough_validation,rough_perlin,14,energy,0.22084202336949038,0.06364715328851697,0.6544260538584322,205.88089569208276,7.358000000000002,0.00766075123163773,0.06599183649441194,0.20706131894904609,True,strict,0.0012222414806105641,0.0,0.0,1.0,energy,-0.0,False,0.15,0.15,0.7,0.6000000000000001,0.0,True,True
rough_validation:rough_perlin:14,26,rough_validation,rough_perlin,14,motion,0.20881731231422435,0.07265640423994085,0.6852519935155987,209.59036751361222,7.152000000000003,0.007220352893857684,0.07054371859500844,0.21565560068402972,True,strict,0.006921342770646904,1.0,0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
rough_validation:rough_perlin:14,26,rough_validation,rough_perlin,14,stability,0.2188124500619778,0.061861572653205195,0.6556482953390428,206.2654099841047,7.334000000000004,0.007576939171290881,0.06507004205136198,0.2080480459974044,True,strict,0.001890087395068516,0.4283192557140904,0.5716807442859095,0.0,stability,0.6215435930357024,False,0.15,0.7,0.15,0.5566385114281809,0.0,True,True
rough_validation:rough_perlin:16,27,rough_validation,rough_perlin,16,balanced,0.21732801472034022,0.050738558993300424,0.6406066887165812,201.53335595627064,7.354,0.006501170180186156,0.05897089117669265,0.2105190292000771,True,strict,0.000644614847044963,0.5841610938759084,0.0,0.4158389061240915,motion,0.6179735515041643,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,True,True
rough_validation:rough_perlin:16,27,rough_validation,rough_perlin,16,motion,0.20976315960681666,0.05055345153455134,0.6527837813613531,199.65967839148945,7.148000000000001,0.0064235603515455176,0.05886322261337638,0.21537673262613163,True,strict,0.007564855113523561,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
rough_validation:rough_perlin:16,27,rough_validation,rough_perlin,16,stability,0.21882988754373534,0.05103257332098157,0.6400470469396702,201.3572939709358,7.3500000000000005,0.006341508176083173,0.05914150382798941,0.207820543848599,True,strict,0.0005596417769110351,0.0,0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0003471446863494154,False,True
rough_validation:rough_perlin:21,28,rough_validation,rough_perlin,21,energy,0.24267453700807481,0.06329922470532923,0.5973126311438637,203.57257632846887,7.971999999999997,0.010076769699883787,0.06583488764406037,0.2058945957030982,True,strict,0.0011331408210774317,0.0,0.9565122664845596,0.04348773351544043,stability,0.1628183061792553,False,0.15,0.15,0.7,1.613024532969119,0.0071421122184522345,False,True
rough_validation:rough_perlin:21,28,rough_validation,rough_perlin,21,motion,0.22804292935503614,0.06428033954692422,0.6142363600145323,198.60501576454354,7.558000000000002,0.010067428405141793,0.0663271636527976,0.21478917560464628,True,strict,0.008176847787770947,1.0,0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
rough_validation:rough_perlin:21,28,rough_validation,rough_perlin,21,stability,0.23887611960316257,0.06492661159887934,0.5875748345127952,195.11908501481244,7.77,0.009657975566512952,0.06665710021070388,0.20733999818759533,True,strict,0.00973779663106844,-0.0,0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0,True,True
