d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
actual_beta,1784662451.921743,1784662451.883112,0.038631,flat,flat,1,0.39144210,0.32132112,0.28723678,0.45000000,0.25000000,0.30000000,0.14264224
pred_beta,1784662451.921743,1784662451.883112,0.038631,flat,flat,1,0.39144210,0.32132112,0.28723678,0.52109708,0.20365812,0.27524480,0.25930996
prior_beta,1784662451.921743,1784662451.883112,0.038631,flat,flat,1,0.39144210,0.32132112,0.28723678,0.45000000,0.25000000,0.30000000,0.14264224
raw_beta,1784662451.921743,1784662451.883112,0.038631,flat,flat,1,0.39144210,0.32132112,0.28723678,0.53887135,0.19207265,0.26905600,0.29485850
actual_beta,1784662452.021656,1784662451.982896,0.038760,flat,flat,1,0.35313568,0.36915736,0.27770696,0.45000000,0.25000000,0.30000000,0.23831472
pred_beta,1784662452.021656,1784662451.982896,0.038760,flat,flat,1,0.35313568,0.36915736,0.27770696,0.52104127,0.20369640,0.27526232,0.33581119
prior_beta,1784662452.021656,1784662451.982896,0.038760,flat,flat,1,0.35313568,0.36915736,0.27770696,0.45000000,0.25000000,0.30000000,0.23831472
raw_beta,1784662452.021656,1784662451.982896,0.038760,flat,flat,1,0.35313568,0.36915736,0.27770696,0.53880159,0.19212050,0.26907791,0.37133182
actual_beta,1784662452.121711,1784662452.082750,0.038961,flat,flat,1,0.35329999,0.36891607,0.27778394,0.45000000,0.25000000,0.30000000,0.23783214
pred_beta,1784662452.121711,1784662452.082750,0.038961,flat,flat,1,0.35329999,0.36891607,0.27778394,0.52098559,0.20373340,0.27528101,0.33537121
prior_beta,1784662452.121711,1784662452.082750,0.038961,flat,flat,1,0.35329999,0.36891607,0.27778394,0.45000000,0.25000000,0.30000000,0.23783214
raw_beta,1784662452.121711,1784662452.082750,0.038961,flat,flat,1,0.35329999,0.36891607,0.27778394,0.53873199,0.19216675,0.26910126,0.37086400
actual_beta,1784662452.221794,1784662452.182907,0.038887,flat,flat,1,0.35346514,0.36867544,0.27785942,0.45000000,0.25000000,0.30000000,0.23735088
pred_beta,1784662452.221794,1784662452.182907,0.038887,flat,flat,1,0.35346514,0.36867544,0.27785942,0.52093778,0.20375484,0.27530737,0.33494528
prior_beta,1784662452.221794,1784662452.182907,0.038887,flat,flat,1,0.35346514,0.36867544,0.27785942,0.45000000,0.25000000,0.30000000,0.23735088
raw_beta,1784662452.221794,1784662452.182907,0.038887,flat,flat,1,0.35346514,0.36867544,0.27785942,0.53867223,0.19219355,0.26913422,0.37041417
actual_beta,1784662452.321980,1784662452.282542,0.039438,flat,flat,1,0.35374962,0.36830625,0.27794413,0.45000000,0.25000000,0.30000000,0.23661250
pred_beta,1784662452.321980,1784662452.282542,0.039438,flat,flat,1,0.35374962,0.36830625,0.27794413,0.52099150,0.20361089,0.27539761,0.33448376
prior_beta,1784662452.321980,1784662452.282542,0.039438,flat,flat,1,0.35374962,0.36830625,0.27794413,0.45000000,0.25000000,0.30000000,0.23661250
raw_beta,1784662452.321980,1784662452.282542,0.039438,flat,flat,1,0.35374962,0.36830625,0.27794413,0.53873937,0.19201361,0.26924702,0.36997950
actual_beta,1784662452.421783,1784662452.382601,0.039182,flat,flat,1,0.35385106,0.36812155,0.27802738,0.45000000,0.25000000,0.30000000,0.23624311
pred_beta,1784662452.421783,1784662452.382601,0.039182,flat,flat,1,0.35385106,0.36812155,0.27802738,0.52101860,0.20350609,0.27547531,0.33433508
prior_beta,1784662452.421783,1784662452.382601,0.039182,flat,flat,1,0.35385106,0.36812155,0.27802738,0.45000000,0.25000000,0.30000000,0.23624311
raw_beta,1784662452.421783,1784662452.382601,0.039182,flat,flat,1,0.35385106,0.36812155,0.27802738,0.53877325,0.19188261,0.26934413,0.36984438
actual_beta,1784662452.521780,1784662452.482667,0.039113,flat,flat,1,0.35402499,0.36787365,0.27810135,0.45000000,0.25000000,0.30000000,0.23574731
pred_beta,1784662452.521780,1784662452.482667,0.039113,flat,flat,1,0.35402499,0.36787365,0.27810135,0.52109880,0.20331945,0.27558175,0.33414761
prior_beta,1784662452.521780,1784662452.482667,0.039113,flat,flat,1,0.35402499,0.36787365,0.27810135,0.45000000,0.25000000,0.30000000,0.23574731
raw_beta,1784662452.521780,1784662452.482667,0.039113,flat,flat,1,0.35402499,0.36787365,0.27810135,0.53887350,0.19164931,0.26947719,0.36969701
actual_beta,1784662452.621710,1784662452.582651,0.039059,flat,flat,1,0.35419033,0.36764081,0.27816886,0.45000000,0.25000000,0.30000000,0.23528162
pred_beta,1784662452.621710,1784662452.582651,0.039059,flat,flat,1,0.35419033,0.36764081,0.27816886,0.52116922,0.20314235,0.27568844,0.33395777
prior_beta,1784662452.621710,1784662452.582651,0.039059,flat,flat,1,0.35419033,0.36764081,0.27816886,0.45000000,0.25000000,0.30000000,0.23528162
raw_beta,1784662452.621710,1784662452.582651,0.039059,flat,flat,1,0.35419033,0.36764081,0.27816886,0.53896152,0.19142793,0.26961055,0.36954238
actual_beta,1784662452.721888,1784662452.682777,0.039111,flat,flat,1,0.35433510,0.36743656,0.27822835,0.45000000,0.25000000,0.30000000,0.23487311
pred_beta,1784662452.721888,1784662452.682777,0.039111,flat,flat,1,0.35433510,0.36743656,0.27822835,0.52124920,0.20293986,0.27581094,0.33382822
prior_beta,1784662452.721888,1784662452.682777,0.039111,flat,flat,1,0.35433510,0.36743656,0.27822835,0.45000000,0.25000000,0.30000000,0.23487311
raw_beta,1784662452.721888,1784662452.682777,0.039111,flat,flat,1,0.35433510,0.36743656,0.27822835,0.53906151,0.19117482,0.26976367,0.36945282
actual_beta,1784662452.821705,1784662452.782892,0.038813,flat,flat,1,0.35445830,0.36726648,0.27827522,0.45000000,0.25000000,0.30000000,0.23453296
pred_beta,1784662452.821705,1784662452.782892,0.038813,flat,flat,1,0.35445830,0.36726648,0.27827522,0.52133543,0.20273822,0.27592635,0.33375426
prior_beta,1784662452.821705,1784662452.782892,0.038813,flat,flat,1,0.35445830,0.36726648,0.27827522,0.45000000,0.25000000,0.30000000,0.23453296
raw_beta,1784662452.821705,1784662452.782892,0.038813,flat,flat,1,0.35445830,0.36726648,0.27827522,0.53916929,0.19092277,0.26990794,0.36942198
actual_beta,1784662452.921816,1784662452.882926,0.038890,flat,flat,1,0.35461662,0.36708367,0.27829971,0.45000000,0.25000000,0.30000000,0.23416734
pred_beta,1784662452.921816,1784662452.882926,0.038890,flat,flat,1,0.35461662,0.36708367,0.27829971,0.52144034,0.20250581,0.27605385,0.33364745
prior_beta,1784662452.921816,1784662452.882926,0.038890,flat,flat,1,0.35461662,0.36708367,0.27829971,0.45000000,0.25000000,0.30000000,0.23416734
raw_beta,1784662452.921816,1784662452.882926,0.038890,flat,flat,1,0.35461662,0.36708367,0.27829971,0.53930043,0.19063226,0.27006731,0.36936762
actual_beta,1784662453.021760,1784662452.982841,0.038919,flat,flat,1,0.35464839,0.36700028,0.27835133,0.45000000,0.25000000,0.30000000,0.23400056
pred_beta,1784662453.021760,1784662452.982841,0.038919,flat,flat,1,0.35464839,0.36700028,0.27835133,0.52155776,0.20224890,0.27619334,0.33381874
prior_beta,1784662453.021760,1784662452.982841,0.038919,flat,flat,1,0.35464839,0.36700028,0.27835133,0.45000000,0.25000000,0.30000000,0.23400056
raw_beta,1784662453.021760,1784662452.982841,0.038919,flat,flat,1,0.35464839,0.36700028,0.27835133,0.53944720,0.19031112,0.27024168,0.36959762
actual_beta,1784662453.121920,1784662453.082453,0.039467,flat,flat,1,0.35480358,0.36682537,0.27837105,0.45000000,0.25000000,0.30000000,0.23365074
pred_beta,1784662453.121920,1784662453.082453,0.039467,flat,flat,1,0.35480358,0.36682537,0.27837105,0.52164124,0.20205730,0.27630146,0.33367531
prior_beta,1784662453.121920,1784662453.082453,0.039467,flat,flat,1,0.35480358,0.36682537,0.27837105,0.45000000,0.25000000,0.30000000,0.23365074
raw_beta,1784662453.121920,1784662453.082453,0.039467,flat,flat,1,0.35480358,0.36682537,0.27837105,0.53955155,0.19007163,0.27037683,0.36949593
actual_beta,1784662453.221794,1784662453.182658,0.039136,flat,flat,1,0.35482173,0.36675280,0.27842547,0.45000000,0.25000000,0.30000000,0.23350560
pred_beta,1784662453.221794,1784662453.182658,0.039136,flat,flat,1,0.35482173,0.36675280,0.27842547,0.52168534,0.20192502,0.27638964,0.33372721
prior_beta,1784662453.221794,1784662453.182658,0.039136,flat,flat,1,0.35482173,0.36675280,0.27842547,0.45000000,0.25000000,0.30000000,0.23350560
raw_beta,1784662453.221794,1784662453.182658,0.039136,flat,flat,1,0.35482173,0.36675280,0.27842547,0.53960667,0.18990628,0.27048705,0.36956988
actual_beta,1784662453.321795,1784662453.282756,0.039039,flat,flat,1,0.35497379,0.36657508,0.27845113,0.45000000,0.25000000,0.30000000,0.23315016
pred_beta,1784662453.321795,1784662453.282756,0.039039,flat,flat,1,0.35497379,0.36657508,0.27845113,0.52172045,0.20181191,0.27646764,0.33349332
prior_beta,1784662453.321795,1784662453.282756,0.039039,flat,flat,1,0.35497379,0.36657508,0.27845113,0.45000000,0.25000000,0.30000000,0.23315016
raw_beta,1784662453.321795,1784662453.282756,0.039039,flat,flat,1,0.35497379,0.36657508,0.27845113,0.53965056,0.18976489,0.27058455,0.36935355
actual_beta,1784662453.421671,1784662453.382645,0.039026,flat,flat,1,0.35506162,0.36644092,0.27849746,0.45000000,0.25000000,0.30000000,0.23288184
pred_beta,1784662453.421671,1784662453.382645,0.039026,flat,flat,1,0.35506162,0.36644092,0.27849746,0.52172243,0.20174934,0.27652823,0.33332162
prior_beta,1784662453.421671,1784662453.382645,0.039026,flat,flat,1,0.35506162,0.36644092,0.27849746,0.45000000,0.25000000,0.30000000,0.23288184
raw_beta,1784662453.421671,1784662453.382645,0.039026,flat,flat,1,0.35506162,0.36644092,0.27849746,0.53965304,0.18968668,0.27066028,0.36918284
actual_beta,1784662453.521718,1784662453.482813,0.038905,flat,flat,1,0.35503876,0.36640481,0.27855642,0.45000000,0.25000000,0.30000000,0.23280963
pred_beta,1784662453.521718,1784662453.482813,0.038905,flat,flat,1,0.35503876,0.36640481,0.27855642,0.52172528,0.20168787,0.27658686,0.33337303
prior_beta,1784662453.521718,1784662453.482813,0.038905,flat,flat,1,0.35503876,0.36640481,0.27855642,0.45000000,0.25000000,0.30000000,0.23280963
raw_beta,1784662453.521718,1784662453.482813,0.038905,flat,flat,1,0.35503876,0.36640481,0.27855642,0.53965660,0.18960983,0.27073357,0.36923567
actual_beta,1784662453.621759,1784662453.582362,0.039397,flat,flat,1,0.35515736,0.36624796,0.27859467,0.45000000,0.25000000,0.30000000,0.23249593
pred_beta,1784662453.621759,1784662453.582362,0.039397,flat,flat,1,0.35515736,0.36624796,0.27859467,0.52174094,0.20160257,0.27665650,0.33316715
prior_beta,1784662453.621759,1784662453.582362,0.039397,flat,flat,1,0.35515736,0.36624796,0.27859467,0.45000000,0.25000000,0.30000000,0.23249593
raw_beta,1784662453.621759,1784662453.582362,0.039397,flat,flat,1,0.35515736,0.36624796,0.27859467,0.53967617,0.18950321,0.27082062,0.36903761
actual_beta,1784662453.722218,1784662453.682758,0.039460,flat,flat,1,0.35512432,0.36620443,0.27867125,0.45000000,0.25000000,0.30000000,0.23240886
pred_beta,1784662453.722218,1784662453.682758,0.039460,flat,flat,1,0.35512432,0.36620443,0.27867125,0.52175402,0.20152407,0.27672190,0.33325941
prior_beta,1784662453.722218,1784662453.682758,0.039460,flat,flat,1,0.35512432,0.36620443,0.27867125,0.45000000,0.25000000,0.30000000,0.23240886
raw_beta,1784662453.722218,1784662453.682758,0.039460,flat,flat,1,0.35512432,0.36620443,0.27867125,0.53969253,0.18940509,0.27090238,0.36913642
actual_beta,1784662453.821939,1784662453.782665,0.039274,flat,flat,1,0.35527630,0.36596453,0.27875917,0.45000000,0.25000000,0.30000000,0.23192906
pred_beta,1784662453.821939,1784662453.782665,0.039274,flat,flat,1,0.35527630,0.36596453,0.27875917,0.52177074,0.20144487,0.27678439,0.33298889
prior_beta,1784662453.821939,1784662453.782665,0.039274,flat,flat,1,0.35527630,0.36596453,0.27875917,0.45000000,0.25000000,0.30000000,0.23192906
raw_beta,1784662453.821939,1784662453.782665,0.039274,flat,flat,1,0.35527630,0.36596453,0.27875917,0.53971343,0.18930608,0.27098049,0.36887426
actual_beta,1784662453.921762,1784662453.882507,0.039255,flat,flat,1,0.35521585,0.36594423,0.27883992,0.45000000,0.25000000,0.30000000,0.23188846
pred_beta,1784662453.921762,1784662453.882507,0.039255,flat,flat,1,0.35521585,0.36594423,0.27883992,0.52178430,0.20136510,0.27685060,0.33313690
prior_beta,1784662453.921762,1784662453.882507,0.039255,flat,flat,1,0.35521585,0.36594423,0.27883992,0.45000000,0.25000000,0.30000000,0.23188846
raw_beta,1784662453.921762,1784662453.882507,0.039255,flat,flat,1,0.35521585,0.36594423,0.27883992,0.53973038,0.18920638,0.27106325,0.36902906
actual_beta,1784662454.021771,1784662453.982563,0.039208,flat,flat,1,0.35522399,0.36586725,0.27890876,0.45000000,0.25000000,0.30000000,0.23173450
pred_beta,1784662454.021771,1784662453.982563,0.039208,flat,flat,1,0.35522399,0.36586725,0.27890876,0.52180008,0.20128409,0.27691583,0.33315217
prior_beta,1784662454.021771,1784662453.982563,0.039208,flat,flat,1,0.35522399,0.36586725,0.27890876,0.45000000,0.25000000,0.30000000,0.23173450
raw_beta,1784662454.021771,1784662453.982563,0.039208,flat,flat,1,0.35522399,0.36586725,0.27890876,0.53975010,0.18910511,0.27114479,0.36905221
actual_beta,1784662454.121702,1784662454.082810,0.038892,flat,flat,1,0.35524743,0.36576948,0.27898310,0.45000000,0.25000000,0.30000000,0.23153895
pred_beta,1784662454.121702,1784662454.082810,0.038892,flat,flat,1,0.35524743,0.36576948,0.27898310,0.52182995,0.20118393,0.27698612,0.33316505
prior_beta,1784662454.121702,1784662454.082810,0.038892,flat,flat,1,0.35524743,0.36576948,0.27898310,0.45000000,0.25000000,0.30000000,0.23153895
raw_beta,1784662454.121702,1784662454.082810,0.038892,flat,flat,1,0.35524743,0.36576948,0.27898310,0.53978744,0.18897991,0.27123265,0.36908003
actual_beta,1784662454.221834,1784662454.182734,0.039100,flat,flat,1,0.35532833,0.36561427,0.27905740,0.45000000,0.25000000,0.30000000,0.23122854
pred_beta,1784662454.221834,1784662454.182734,0.039100,flat,flat,1,0.35532833,0.36561427,0.27905740,0.52190042,0.20101230,0.27708728,0.33314417
prior_beta,1784662454.221834,1784662454.182734,0.039100,flat,flat,1,0.35532833,0.36561427,0.27905740,0.45000000,0.25000000,0.30000000,0.23122854
raw_beta,1784662454.221834,1784662454.182734,0.039100,flat,flat,1,0.35532833,0.36561427,0.27905740,0.53987552,0.18876538,0.27135910,0.36909438
actual_beta,1784662454.321812,1784662454.282537,0.039275,flat,flat,1,0.35526077,0.36562288,0.27911636,0.45000000,0.25000000,0.30000000,0.23124575
pred_beta,1784662454.321812,1784662454.282537,0.039275,flat,flat,1,0.35526077,0.36562288,0.27911636,0.52198928,0.20080275,0.27720797,0.33345703
prior_beta,1784662454.321812,1784662454.282537,0.039275,flat,flat,1,0.35526077,0.36562288,0.27911636,0.45000000,0.25000000,0.30000000,0.23124575
raw_beta,1784662454.321812,1784662454.282537,0.039275,flat,flat,1,0.35526077,0.36562288,0.27911636,0.53998660,0.18850344,0.27150996,0.36945167
actual_beta,1784662454.421622,1784662454.382401,0.039221,flat,flat,1,0.35523795,0.36559618,0.27916587,0.45000000,0.25000000,0.30000000,0.23119236
pred_beta,1784662454.421622,1784662454.382401,0.039221,flat,flat,1,0.35523795,0.36559618,0.27916587,0.52206049,0.20062649,0.27731302,0.33364508
prior_beta,1784662454.421622,1784662454.382401,0.039221,flat,flat,1,0.35523795,0.36559618,0.27916587,0.45000000,0.25000000,0.30000000,0.23119236
raw_beta,1784662454.421622,1784662454.382401,0.039221,flat,flat,1,0.35523795,0.36559618,0.27916587,0.54007561,0.18828311,0.27164128,0.36967532
actual_beta,1784662454.521864,1784662454.482684,0.039180,flat,flat,1,0.35522254,0.36557134,0.27920612,0.45000000,0.25000000,0.30000000,0.23114268
pred_beta,1784662454.521864,1784662454.482684,0.039180,flat,flat,1,0.35522254,0.36557134,0.27920612,0.52215690,0.20041551,0.27742759,0.33386872
prior_beta,1784662454.521864,1784662454.482684,0.039180,flat,flat,1,0.35522254,0.36557134,0.27920612,0.45000000,0.25000000,0.30000000,0.23114268
raw_beta,1784662454.521864,1784662454.482684,0.039180,flat,flat,1,0.35522254,0.36557134,0.27920612,0.54019612,0.18801939,0.27178449,0.36994717
actual_beta,1784662454.621651,1784662454.582753,0.038898,flat,flat,1,0.35514124,0.36560900,0.27924976,0.45000000,0.25000000,0.30000000,0.23121800
pred_beta,1784662454.621651,1784662454.582753,0.038898,flat,flat,1,0.35514124,0.36560900,0.27924976,0.52226910,0.20017815,0.27755275,0.33425572
prior_beta,1784662454.621651,1784662454.582753,0.038898,flat,flat,1,0.35514124,0.36560900,0.27924976,0.45000000,0.25000000,0.30000000,0.23121800
raw_beta,1784662454.621651,1784662454.582753,0.038898,flat,flat,1,0.35514124,0.36560900,0.27924976,0.54033638,0.18772269,0.27194094,0.37039027
actual_beta,1784662454.721757,1784662454.682863,0.038894,flat,flat,1,0.35510795,0.36560308,0.27928897,0.45000000,0.25000000,0.30000000,0.23120616
pred_beta,1784662454.721757,1784662454.682863,0.038894,flat,flat,1,0.35510795,0.36560308,0.27928897,0.52235145,0.19998985,0.27765870,0.33448700
prior_beta,1784662454.721757,1784662454.682863,0.038894,flat,flat,1,0.35510795,0.36560308,0.27928897,0.45000000,0.25000000,0.30000000,0.23120616
raw_beta,1784662454.721757,1784662454.682863,0.038894,flat,flat,1,0.35510795,0.36560308,0.27928897,0.54043931,0.18748732,0.27207337,0.37066273
actual_beta,1784662454.821828,1784662454.782732,0.039096,flat,flat,1,0.35502983,0.36564581,0.27932436,0.45000000,0.25000000,0.30000000,0.23129162
pred_beta,1784662454.821828,1784662454.782732,0.039096,flat,flat,1,0.35502983,0.36564581,0.27932436,0.52234607,0.19995367,0.27770026,0.33463248
prior_beta,1784662454.821828,1784662454.782732,0.039096,flat,flat,1,0.35502983,0.36564581,0.27932436,0.45000000,0.25000000,0.30000000,0.23129162
raw_beta,1784662454.821828,1784662454.782732,0.039096,flat,flat,1,0.35502983,0.36564581,0.27932436,0.54043259,0.18744209,0.27212532,0.37080551
actual_beta,1784662454.921802,1784662454.882757,0.039045,flat,flat,1,0.35494849,0.36569347,0.27935804,0.45000000,0.25000000,0.30000000,0.23138694
pred_beta,1784662454.921802,1784662454.882757,0.039045,flat,flat,1,0.35494849,0.36569347,0.27935804,0.52228341,0.20001047,0.27770612,0.33466984
prior_beta,1784662454.921802,1784662454.882757,0.039045,flat,flat,1,0.35494849,0.36569347,0.27935804,0.45000000,0.25000000,0.30000000,0.23138694
raw_beta,1784662454.921802,1784662454.882757,0.039045,flat,flat,1,0.35494849,0.36569347,0.27935804,0.54035426,0.18751309,0.27213264,0.37081154
actual_beta,1784662455.021888,1784662454.982559,0.039329,flat,flat,1,0.35490032,0.36569745,0.27940223,0.45000000,0.25000000,0.30000000,0.23139490
pred_beta,1784662455.021888,1784662454.982559,0.039329,flat,flat,1,0.35490032,0.36569745,0.27940223,0.52220151,0.20010075,0.27769774,0.33460239
prior_beta,1784662455.021888,1784662454.982559,0.039329,flat,flat,1,0.35490032,0.36569745,0.27940223,0.45000000,0.25000000,0.30000000,0.23139490
raw_beta,1784662455.021888,1784662454.982559,0.039329,flat,flat,1,0.35490032,0.36569745,0.27940223,0.54025189,0.18762594,0.27212217,0.37070314
actual_beta,1784662455.121946,1784662455.082663,0.039283,flat,flat,1,0.35487273,0.36567465,0.27945262,0.45000000,0.25000000,0.30000000,0.23134930
