d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
prior_beta,1784666781.985699,1784666781.997268,0.011569,downslope,downslope,1,0.90026677,0.09973323,0.00000000,0.25000000,0.60000000,0.15000000,1.30053354
raw_beta,1784666781.985699,1784666781.997268,0.011569,downslope,downslope,1,0.90026677,0.09973323,0.00000000,0.30282061,0.50902630,0.18815309,1.19489232
actual_beta,1784666782.085821,1784666782.097071,0.011250,downslope,downslope,1,0.90024767,0.09975233,0.00000000,0.25000000,0.60000000,0.15000000,1.30049534
pred_beta,1784666782.085821,1784666782.097071,0.011250,downslope,downslope,1,0.90024767,0.09975233,0.00000000,0.29222636,0.52726531,0.18050833,1.21604262
prior_beta,1784666782.085821,1784666782.097071,0.011250,downslope,downslope,1,0.90024767,0.09975233,0.00000000,0.25000000,0.60000000,0.15000000,1.30049534
raw_beta,1784666782.085821,1784666782.097071,0.011250,downslope,downslope,1,0.90024767,0.09975233,0.00000000,0.30278295,0.50908164,0.18813541,1.19492944
actual_beta,1784666782.186003,1784666782.196943,0.010940,downslope,downslope,1,0.90004060,0.09995940,0.00000000,0.25000000,0.60000000,0.15000000,1.30008120
pred_beta,1784666782.186003,1784666782.196943,0.010940,downslope,downslope,1,0.90004060,0.09995940,0.00000000,0.29231730,0.52710963,0.18057308,1.21544660
prior_beta,1784666782.186003,1784666782.196943,0.010940,downslope,downslope,1,0.90004060,0.09995940,0.00000000,0.25000000,0.60000000,0.15000000,1.30008120
raw_beta,1784666782.186003,1784666782.196943,0.010940,downslope,downslope,1,0.90004060,0.09995940,0.00000000,0.30289662,0.50888703,0.18821635,1.19428795
actual_beta,1784666782.285665,1784666782.297375,0.011710,downslope,downslope,1,0.89993141,0.10006859,0.00000000,0.25000000,0.60000000,0.15000000,1.29986282
pred_beta,1784666782.285665,1784666782.297375,0.011710,downslope,downslope,1,0.89993141,0.10006859,0.00000000,0.29247047,0.52685581,0.18067373,1.21492189
prior_beta,1784666782.285665,1784666782.297375,0.011710,downslope,downslope,1,0.89993141,0.10006859,0.00000000,0.25000000,0.60000000,0.15000000,1.29986282
raw_beta,1784666782.285665,1784666782.297375,0.011710,downslope,downslope,1,0.89993141,0.10006859,0.00000000,0.30308809,0.50856976,0.18834216,1.19368665
actual_beta,1784666782.385792,1784666782.397806,0.012014,downslope,downslope,1,0.89970341,0.10029659,0.00000000,0.25000000,0.60000000,0.15000000,1.29940682
pred_beta,1784666782.385792,1784666782.397806,0.012014,downslope,downslope,1,0.89970341,0.10029659,0.00000000,0.29255516,0.52671726,0.18072758,1.21429650
prior_beta,1784666782.385792,1784666782.397806,0.012014,downslope,downslope,1,0.89970341,0.10029659,0.00000000,0.25000000,0.60000000,0.15000000,1.29940682
raw_beta,1784666782.385792,1784666782.397806,0.012014,downslope,downslope,1,0.89970341,0.10029659,0.00000000,0.30319395,0.50839657,0.18840948,1.19301892
actual_beta,1784666782.485958,1784666782.497588,0.011630,downslope,downslope,1,0.89958034,0.10041966,0.00000000,0.25000000,0.60000000,0.15000000,1.29916068
pred_beta,1784666782.485958,1784666782.497588,0.011630,downslope,downslope,1,0.89958034,0.10041966,0.00000000,0.29265283,0.52655758,0.18078959,1.21385503
prior_beta,1784666782.485958,1784666782.497588,0.011630,downslope,downslope,1,0.89958034,0.10041966,0.00000000,0.25000000,0.60000000,0.15000000,1.29916068
raw_beta,1784666782.485958,1784666782.497588,0.011630,downslope,downslope,1,0.89958034,0.10041966,0.00000000,0.30331603,0.50819697,0.18848699,1.19252861
actual_beta,1784666782.585885,1784666782.597352,0.011467,downslope,downslope,1,0.89939664,0.10060336,0.00000000,0.25000000,0.60000000,0.15000000,1.29879328
pred_beta,1784666782.585885,1784666782.597352,0.011467,downslope,downslope,1,0.89939664,0.10060336,0.00000000,0.29277975,0.52634625,0.18087400,1.21323379
prior_beta,1784666782.585885,1784666782.597352,0.011467,downslope,downslope,1,0.89939664,0.10060336,0.00000000,0.25000000,0.60000000,0.15000000,1.29879328
raw_beta,1784666782.585885,1784666782.597352,0.011467,downslope,downslope,1,0.89939664,0.10060336,0.00000000,0.30347468,0.50793282,0.18859250,1.19184392
actual_beta,1784666782.685794,1784666782.697208,0.011414,downslope,downslope,1,0.89931937,0.10068063,0.00000000,0.25000000,0.60000000,0.15000000,1.29863874
pred_beta,1784666782.685794,1784666782.697208,0.011414,downslope,downslope,1,0.89931937,0.10068063,0.00000000,0.29292819,0.52608559,0.18098622,1.21278236
prior_beta,1784666782.685794,1784666782.697208,0.011414,downslope,downslope,1,0.89931937,0.10068063,0.00000000,0.25000000,0.60000000,0.15000000,1.29863874
raw_beta,1784666782.685794,1784666782.697208,0.011414,downslope,downslope,1,0.89931937,0.10068063,0.00000000,0.30366024,0.50760698,0.18873278,1.19131826
actual_beta,1784666782.785714,1784666782.797059,0.011345,downslope,downslope,1,0.89931496,0.10068504,0.00000000,0.25000000,0.60000000,0.15000000,1.29862992
pred_beta,1784666782.785714,1784666782.797059,0.011345,downslope,downslope,1,0.89931496,0.10068504,0.00000000,0.29316303,0.52566855,0.18116841,1.21230385
prior_beta,1784666782.785714,1784666782.797059,0.011345,downslope,downslope,1,0.89931496,0.10068504,0.00000000,0.25000000,0.60000000,0.15000000,1.29862992
raw_beta,1784666782.785714,1784666782.797059,0.011345,downslope,downslope,1,0.89931496,0.10068504,0.00000000,0.30395379,0.50708569,0.18896051,1.19072234
actual_beta,1784666782.886041,1784666782.897560,0.011519,downslope,downslope,1,0.89919263,0.10080737,0.00000000,0.25000000,0.60000000,0.15000000,1.29838526
pred_beta,1784666782.886041,1784666782.897560,0.011519,downslope,downslope,1,0.89919263,0.10080737,0.00000000,0.29339466,0.52528143,0.18132392,1.21159594
prior_beta,1784666782.886041,1784666782.897560,0.011519,downslope,downslope,1,0.89919263,0.10080737,0.00000000,0.25000000,0.60000000,0.15000000,1.29838526
raw_beta,1784666782.886041,1784666782.897560,0.011519,downslope,downslope,1,0.89919263,0.10080737,0.00000000,0.30424332,0.50660178,0.18915489,1.18989861
actual_beta,1784666782.985869,1784666782.997257,0.011388,downslope,downslope,1,0.89909524,0.10090476,0.00000000,0.25000000,0.60000000,0.15000000,1.29819048
pred_beta,1784666782.985869,1784666782.997257,0.011388,downslope,downslope,1,0.89909524,0.10090476,0.00000000,0.29348765,0.52512493,0.18138742,1.21121517
prior_beta,1784666782.985869,1784666782.997257,0.011388,downslope,downslope,1,0.89909524,0.10090476,0.00000000,0.25000000,0.60000000,0.15000000,1.29819048
raw_beta,1784666782.985869,1784666782.997257,0.011388,downslope,downslope,1,0.89909524,0.10090476,0.00000000,0.30435957,0.50640616,0.18923427,1.18947135
actual_beta,1784666783.085803,1784666783.097236,0.011433,downslope,downslope,1,0.89910155,0.10089845,0.00000000,0.25000000,0.60000000,0.15000000,1.29820310
pred_beta,1784666783.085803,1784666783.097236,0.011433,downslope,downslope,1,0.89910155,0.10089845,0.00000000,0.29347009,0.52515951,0.18137039,1.21126292
prior_beta,1784666783.085803,1784666783.097236,0.011433,downslope,downslope,1,0.89910155,0.10089845,0.00000000,0.25000000,0.60000000,0.15000000,1.29820310
raw_beta,1784666783.085803,1784666783.097236,0.011433,downslope,downslope,1,0.89910155,0.10089845,0.00000000,0.30433762,0.50644939,0.18921299,1.18952787
actual_beta,1784666783.185784,1784666783.197676,0.011892,downslope,downslope,1,0.89904864,0.10095136,0.00000000,0.25000000,0.60000000,0.15000000,1.29809728
pred_beta,1784666783.185784,1784666783.197676,0.011892,downslope,downslope,1,0.89904864,0.10095136,0.00000000,0.29343439,0.52522448,0.18134114,1.21122851
prior_beta,1784666783.185784,1784666783.197676,0.011892,downslope,downslope,1,0.89904864,0.10095136,0.00000000,0.25000000,0.60000000,0.15000000,1.29809728
raw_beta,1784666783.185784,1784666783.197676,0.011892,downslope,downslope,1,0.89904864,0.10095136,0.00000000,0.30429298,0.50653060,0.18917642,1.18951132
actual_beta,1784666783.285856,1784666783.297487,0.011631,downslope,downslope,1,0.89902185,0.10097815,0.00000000,0.25000000,0.60000000,0.15000000,1.29804370
pred_beta,1784666783.285856,1784666783.297487,0.011631,downslope,downslope,1,0.89902185,0.10097815,0.00000000,0.29338823,0.52530844,0.18130332,1.21126723
prior_beta,1784666783.285856,1784666783.297487,0.011631,downslope,downslope,1,0.89902185,0.10097815,0.00000000,0.25000000,0.60000000,0.15000000,1.29804370
raw_beta,1784666783.285856,1784666783.297487,0.011631,downslope,downslope,1,0.89902185,0.10097815,0.00000000,0.30423529,0.50663555,0.18912916,1.18957312
actual_beta,1784666783.385789,1784666783.396917,0.011128,downslope,downslope,1,0.89900194,0.10099806,0.00000000,0.25000000,0.60000000,0.15000000,1.29800388
pred_beta,1784666783.385789,1784666783.396917,0.011128,downslope,downslope,1,0.89900194,0.10099806,0.00000000,0.29331290,0.52544099,0.18124611,1.21137807
prior_beta,1784666783.385789,1784666783.396917,0.011128,downslope,downslope,1,0.89900194,0.10099806,0.00000000,0.25000000,0.60000000,0.15000000,1.29800388
raw_beta,1784666783.385789,1784666783.396917,0.011128,downslope,downslope,1,0.89900194,0.10099806,0.00000000,0.30414113,0.50680123,0.18905764,1.18972162
actual_beta,1784666783.485743,1784666783.497298,0.011555,downslope,downslope,1,0.89906817,0.10093183,0.00000000,0.25000000,0.60000000,0.15000000,1.29813634
pred_beta,1784666783.485743,1784666783.497298,0.011555,downslope,downslope,1,0.89906817,0.10093183,0.00000000,0.29324566,0.52555916,0.18119518,1.21164501
prior_beta,1784666783.485743,1784666783.497298,0.011555,downslope,downslope,1,0.89906817,0.10093183,0.00000000,0.25000000,0.60000000,0.15000000,1.29813634
raw_beta,1784666783.485743,1784666783.497298,0.011555,downslope,downslope,1,0.89906817,0.10093183,0.00000000,0.30405708,0.50694895,0.18899397,1.19002218
actual_beta,1784666783.585772,1784666783.597160,0.011388,downslope,downslope,1,0.89902453,0.10097547,0.00000000,0.25000000,0.60000000,0.15000000,1.29804906
pred_beta,1784666783.585772,1784666783.597160,0.011388,downslope,downslope,1,0.89902453,0.10097547,0.00000000,0.29320629,0.52561374,0.18117997,1.21163648
prior_beta,1784666783.585772,1784666783.597160,0.011388,downslope,downslope,1,0.89902453,0.10097547,0.00000000,0.25000000,0.60000000,0.15000000,1.29804906
raw_beta,1784666783.585772,1784666783.597160,0.011388,downslope,downslope,1,0.89902453,0.10097547,0.00000000,0.30400786,0.50701717,0.18897497,1.19003334
actual_beta,1784666783.686109,1784666783.697429,0.011320,downslope,downslope,1,0.89898444,0.10101556,0.00000000,0.25000000,0.60000000,0.15000000,1.29796888
pred_beta,1784666783.686109,1784666783.697429,0.011320,downslope,downslope,1,0.89898444,0.10101556,0.00000000,0.29317482,0.52566010,0.18116508,1.21161924
prior_beta,1784666783.686109,1784666783.697429,0.011320,downslope,downslope,1,0.89898444,0.10101556,0.00000000,0.25000000,0.60000000,0.15000000,1.29796888
raw_beta,1784666783.686109,1784666783.697429,0.011320,downslope,downslope,1,0.89898444,0.10101556,0.00000000,0.30396852,0.50707512,0.18895635,1.19003183
actual_beta,1784666783.785712,1784666783.797473,0.011761,downslope,downslope,1,0.89886952,0.10113048,0.00000000,0.25000000,0.60000000,0.15000000,1.29773904
pred_beta,1784666783.785712,1784666783.797473,0.011761,downslope,downslope,1,0.89886952,0.10113048,0.00000000,0.29314794,0.52570192,0.18115014,1.21144316
prior_beta,1784666783.785712,1784666783.797473,0.011761,downslope,downslope,1,0.89886952,0.10113048,0.00000000,0.25000000,0.60000000,0.15000000,1.29773904
raw_beta,1784666783.785712,1784666783.797473,0.011761,downslope,downslope,1,0.89886952,0.10113048,0.00000000,0.30393492,0.50712740,0.18893767,1.18986919
actual_beta,1784666783.885778,1784666783.897236,0.011458,downslope,downslope,1,0.89878960,0.10121040,0.00000000,0.25000000,0.60000000,0.15000000,1.29757920
pred_beta,1784666783.885778,1784666783.897236,0.011458,downslope,downslope,1,0.89878960,0.10121040,0.00000000,0.29316421,0.52568009,0.18115570,1.21125078
prior_beta,1784666783.885778,1784666783.897236,0.011458,downslope,downslope,1,0.89878960,0.10121040,0.00000000,0.25000000,0.60000000,0.15000000,1.29757920
raw_beta,1784666783.885778,1784666783.897236,0.011458,downslope,downslope,1,0.89878960,0.10121040,0.00000000,0.30395526,0.50710011,0.18894462,1.18966867
actual_beta,1784666783.985710,1784666783.997314,0.011604,downslope,downslope,1,0.89850934,0.10149066,0.00000000,0.25000000,0.60000000,0.15000000,1.29701868
pred_beta,1784666783.985710,1784666783.997314,0.011604,downslope,downslope,1,0.89850934,0.10149066,0.00000000,0.29289875,0.52613325,0.18096801,1.21122119
prior_beta,1784666783.985710,1784666783.997314,0.011604,downslope,downslope,1,0.89850934,0.10149066,0.00000000,0.25000000,0.60000000,0.15000000,1.29701868
raw_beta,1784666783.985710,1784666783.997314,0.011604,downslope,downslope,1,0.89850934,0.10149066,0.00000000,0.30362343,0.50766656,0.18871001,1.18977182
actual_beta,1784666784.085767,1784666784.096943,0.011176,downslope,downslope,1,0.89836003,0.10163997,0.00000000,0.25000000,0.60000000,0.15000000,1.29672006
pred_beta,1784666784.085767,1784666784.096943,0.011176,downslope,downslope,1,0.89836003,0.10163997,0.00000000,0.29263880,0.52658462,0.18077658,1.21144246
prior_beta,1784666784.085767,1784666784.096943,0.011176,downslope,downslope,1,0.89836003,0.10163997,0.00000000,0.25000000,0.60000000,0.15000000,1.29672006
raw_beta,1784666784.085767,1784666784.096943,0.011176,downslope,downslope,1,0.89836003,0.10163997,0.00000000,0.30329850,0.50823078,0.18847072,1.19012307
actual_beta,1784666784.186090,1784666784.197484,0.011394,downslope,downslope,1,0.89807266,0.10192734,0.00000000,0.25000000,0.60000000,0.15000000,1.29614532
pred_beta,1784666784.186090,1784666784.197484,0.011394,downslope,downslope,1,0.89807266,0.10192734,0.00000000,0.29234237,0.52706097,0.18059666,1.21146058
prior_beta,1784666784.186090,1784666784.197484,0.011394,downslope,downslope,1,0.89807266,0.10192734,0.00000000,0.25000000,0.60000000,0.15000000,1.29614532
raw_beta,1784666784.186090,1784666784.197484,0.011394,downslope,downslope,1,0.89807266,0.10192734,0.00000000,0.30292796,0.50882621,0.18824583,1.19028940
actual_beta,1784666784.285692,1784666784.297860,0.012168,downslope,downslope,1,0.89783887,0.10216113,0.00000000,0.25000000,0.60000000,0.15000000,1.29567774
pred_beta,1784666784.285692,1784666784.297860,0.012168,downslope,downslope,1,0.89783887,0.10216113,0.00000000,0.29204011,0.52754900,0.18041089,1.21159751
prior_beta,1784666784.285692,1784666784.297860,0.012168,downslope,downslope,1,0.89783887,0.10216113,0.00000000,0.25000000,0.60000000,0.15000000,1.29567774
raw_beta,1784666784.285692,1784666784.297860,0.012168,downslope,downslope,1,0.89783887,0.10216113,0.00000000,0.30255014,0.50943625,0.18801361,1.19057746
actual_beta,1784666784.385626,1784666784.397081,0.011455,downslope,downslope,1,0.89774385,0.10225615,0.00000000,0.25000000,0.60000000,0.15000000,1.29548770
pred_beta,1784666784.385626,1784666784.397081,0.011455,downslope,downslope,1,0.89774385,0.10225615,0.00000000,0.29185090,0.52783812,0.18031098,1.21178590
prior_beta,1784666784.385626,1784666784.397081,0.011455,downslope,downslope,1,0.89774385,0.10225615,0.00000000,0.25000000,0.60000000,0.15000000,1.29548770
raw_beta,1784666784.385626,1784666784.397081,0.011455,downslope,downslope,1,0.89774385,0.10225615,0.00000000,0.30231363,0.50979765,0.18788872,1.19086045
actual_beta,1784666784.485868,1784666784.497287,0.011419,downslope,downslope,1,0.89763774,0.10236226,0.00000000,0.25000000,0.60000000,0.15000000,1.29527548
pred_beta,1784666784.485868,1784666784.497287,0.011419,downslope,downslope,1,0.89763774,0.10236226,0.00000000,0.29176577,0.52792753,0.18030671,1.21174395
prior_beta,1784666784.485868,1784666784.497287,0.011419,downslope,downslope,1,0.89763774,0.10236226,0.00000000,0.25000000,0.60000000,0.15000000,1.29527548
raw_beta,1784666784.485868,1784666784.497287,0.011419,downslope,downslope,1,0.89763774,0.10236226,0.00000000,0.30220721,0.50990941,0.18788338,1.19086106
actual_beta,1784666784.585903,1784666784.597401,0.011498,downslope,downslope,1,0.89752447,0.10247553,0.00000000,0.25000000,0.60000000,0.15000000,1.29504894
pred_beta,1784666784.585903,1784666784.597401,0.011498,downslope,downslope,1,0.89752447,0.10247553,0.00000000,0.29167172,0.52804362,0.18028466,1.21170550
prior_beta,1784666784.585903,1784666784.597401,0.011498,downslope,downslope,1,0.89752447,0.10247553,0.00000000,0.25000000,0.60000000,0.15000000,1.29504894
raw_beta,1784666784.585903,1784666784.597401,0.011498,downslope,downslope,1,0.89752447,0.10247553,0.00000000,0.30208965,0.51005453,0.18785582,1.19086965
actual_beta,1784666784.685840,1784666784.697222,0.011382,downslope,downslope,1,0.89744953,0.10255047,0.00000000,0.25000000,0.60000000,0.15000000,1.29489906
pred_beta,1784666784.685840,1784666784.697222,0.011382,downslope,downslope,1,0.89744953,0.10255047,0.00000000,0.29160988,0.52811380,0.18027632,1.21167930
prior_beta,1784666784.685840,1784666784.697222,0.011382,downslope,downslope,1,0.89744953,0.10255047,0.00000000,0.25000000,0.60000000,0.15000000,1.29489906
raw_beta,1784666784.685840,1784666784.697222,0.011382,downslope,downslope,1,0.89744953,0.10255047,0.00000000,0.30201235,0.51014225,0.18784539,1.19087436
actual_beta,1784666784.785703,1784666784.797045,0.011342,downslope,downslope,1,0.89740016,0.10259984,0.00000000,0.25000000,0.60000000,0.15000000,1.29480032
pred_beta,1784666784.785703,1784666784.797045,0.011342,downslope,downslope,1,0.89740016,0.10259984,0.00000000,0.29156456,0.52814857,0.18028688,1.21167121
prior_beta,1784666784.785703,1784666784.797045,0.011342,downslope,downslope,1,0.89740016,0.10259984,0.00000000,0.25000000,0.60000000,0.15000000,1.29480032
raw_beta,1784666784.785703,1784666784.797045,0.011342,downslope,downslope,1,0.89740016,0.10259984,0.00000000,0.30195570,0.51018571,0.18785860,1.19088893
actual_beta,1784666784.885855,1784666784.897094,0.011239,downslope,downslope,1,0.89737252,0.10262748,0.00000000,0.25000000,0.60000000,0.15000000,1.29474504
pred_beta,1784666784.885855,1784666784.897094,0.011239,downslope,downslope,1,0.89737252,0.10262748,0.00000000,0.29152373,0.52817966,0.18029661,1.21169758
prior_beta,1784666784.885855,1784666784.897094,0.011239,downslope,downslope,1,0.89737252,0.10262748,0.00000000,0.25000000,0.60000000,0.15000000,1.29474504
raw_beta,1784666784.885855,1784666784.897094,0.011239,downslope,downslope,1,0.89737252,0.10262748,0.00000000,0.30190466,0.51022458,0.18787076,1.19093572
actual_beta,1784666784.985886,1784666784.997185,0.011299,downslope,downslope,1,0.89738074,0.10261926,0.00000000,0.25000000,0.60000000,0.15000000,1.29476148
pred_beta,1784666784.985886,1784666784.997185,0.011299,downslope,downslope,1,0.89738074,0.10261926,0.00000000,0.29148474,0.52820891,0.18030635,1.21179199
prior_beta,1784666784.985886,1784666784.997185,0.011299,downslope,downslope,1,0.89738074,0.10261926,0.00000000,0.25000000,0.60000000,0.15000000,1.29476148
raw_beta,1784666784.985886,1784666784.997185,0.011299,downslope,downslope,1,0.89738074,0.10261926,0.00000000,0.30185593,0.51026114,0.18788293,1.19104962
actual_beta,1784666785.085822,1784666785.097467,0.011645,downslope,downslope,1,0.89736153,0.10263847,0.00000000,0.25000000,0.60000000,0.15000000,1.29472306
pred_beta,1784666785.085822,1784666785.097467,0.011645,downslope,downslope,1,0.89736153,0.10263847,0.00000000,0.29144825,0.52823134,0.18032041,1.21182656
prior_beta,1784666785.085822,1784666785.097467,0.011645,downslope,downslope,1,0.89736153,0.10263847,0.00000000,0.25000000,0.60000000,0.15000000,1.29472306
raw_beta,1784666785.085822,1784666785.097467,0.011645,downslope,downslope,1,0.89736153,0.10263847,0.00000000,0.30181031,0.51028918,0.18790051,1.19110244
actual_beta,1784666785.185636,1784666785.197070,0.011434,downslope,downslope,1,0.89738682,0.10261318,0.00000000,0.25000000,0.60000000,0.15000000,1.29477364
pred_beta,1784666785.185636,1784666785.197070,0.011434,downslope,downslope,1,0.89738682,0.10261318,0.00000000,0.29141024,0.52825575,0.18033401,1.21195316
prior_beta,1784666785.185636,1784666785.197070,0.011434,downslope,downslope,1,0.89738682,0.10261318,0.00000000,0.25000000,0.60000000,0.15000000,1.29477364
raw_beta,1784666785.185636,1784666785.197070,0.011434,downslope,downslope,1,0.89738682,0.10261318,0.00000000,0.30176280,0.51031968,0.18791752,1.19124804
actual_beta,1784666785.285872,1784666785.296907,0.011035,downslope,downslope,1,0.89732110,0.10267890,0.00000000,0.25000000,0.60000000,0.15000000,1.29464220
pred_beta,1784666785.285872,1784666785.296907,0.011035,downslope,downslope,1,0.89732110,0.10267890,0.00000000,0.29122630,0.52850725,0.18026645,1.21218960
prior_beta,1784666785.285872,1784666785.296907,0.011035,downslope,downslope,1,0.89732110,0.10267890,0.00000000,0.25000000,0.60000000,0.15000000,1.29464220
raw_beta,1784666785.285872,1784666785.296907,0.011035,downslope,downslope,1,0.89732110,0.10267890,0.00000000,0.30153287,0.51063406,0.18783307,1.19157645
actual_beta,1784666785.385695,1784666785.397192,0.011497,downslope,downslope,1,0.89725479,0.10274521,0.00000000,0.25000000,0.60000000,0.15000000,1.29450958
pred_beta,1784666785.385695,1784666785.397192,0.011497,downslope,downslope,1,0.89725479,0.10274521,0.00000000,0.29098226,0.52887010,0.18014764,1.21254506
prior_beta,1784666785.385695,1784666785.397192,0.011497,downslope,downslope,1,0.89725479,0.10274521,0.00000000,0.25000000,0.60000000,0.15000000,1.29450958
raw_beta,1784666785.385695,1784666785.397192,0.011497,downslope,downslope,1,0.89725479,0.10274521,0.00000000,0.30122783,0.51108763,0.18768454,1.19205393
actual_beta,1784666785.485663,1784666785.497357,0.011694,downslope,downslope,1,0.89718246,0.10281754,0.00000000,0.25000000,0.60000000,0.15000000,1.29436492
pred_beta,1784666785.485663,1784666785.497357,0.011694,downslope,downslope,1,0.89718246,0.10281754,0.00000000,0.29074978,0.52922346,0.18002676,1.21286537
prior_beta,1784666785.485663,1784666785.497357,0.011694,downslope,downslope,1,0.89718246,0.10281754,0.00000000,0.25000000,0.60000000,0.15000000,1.29436492
raw_beta,1784666785.485663,1784666785.497357,0.011694,downslope,downslope,1,0.89718246,0.10281754,0.00000000,0.30093722,0.51152933,0.18753345,1.19249048
actual_beta,1784666785.585745,1784666785.597208,0.011463,downslope,downslope,1,0.89701436,0.10298564,0.00000000,0.25000000,0.60000000,0.15000000,1.29402872
pred_beta,1784666785.585745,1784666785.597208,0.011463,downslope,downslope,1,0.89701436,0.10298564,0.00000000,0.29045200,0.52968489,0.17986311,1.21312472
prior_beta,1784666785.585745,1784666785.597208,0.011463,downslope,downslope,1,0.89701436,0.10298564,0.00000000,0.25000000,0.60000000,0.15000000,1.29402872
raw_beta,1784666785.585745,1784666785.597208,0.011463,downslope,downslope,1,0.89701436,0.10298564,0.00000000,0.30056500,0.51210611,0.18732889,1.19289872
actual_beta,1784666785.685878,1784666785.697413,0.011535,downslope,downslope,1,0.89682010,0.10317990,0.00000000,0.25000000,0.60000000,0.15000000,1.29364020
pred_beta,1784666785.685878,1784666785.697413,0.011535,downslope,downslope,1,0.89682010,0.10317990,0.00000000,0.29011964,0.53020515,0.17967521,1.21340091
prior_beta,1784666785.685878,1784666785.697413,0.011535,downslope,downslope,1,0.89682010,0.10317990,0.00000000,0.25000000,0.60000000,0.15000000,1.29364020
raw_beta,1784666785.685878,1784666785.697413,0.011535,downslope,downslope,1,0.89682010,0.10317990,0.00000000,0.30014955,0.51275643,0.18709402,1.19334109
actual_beta,1784666785.785713,1784666785.797237,0.011524,downslope,downslope,1,0.89669361,0.10330639,0.00000000,0.25000000,0.60000000,0.15000000,1.29338722
pred_beta,1784666785.785713,1784666785.797237,0.011524,downslope,downslope,1,0.89669361,0.10330639,0.00000000,0.28982553,0.53066848,0.17950600,1.21373617
prior_beta,1784666785.785713,1784666785.797237,0.011524,downslope,downslope,1,0.89669361,0.10330639,0.00000000,0.25000000,0.60000000,0.15000000,1.29338722
raw_beta,1784666785.785713,1784666785.797237,0.011524,downslope,downslope,1,0.89669361,0.10330639,0.00000000,0.29978191,0.51333559,0.18688250,1.19382341
actual_beta,1784666785.885797,1784666785.897592,0.011795,downslope,downslope,1,0.89647264,0.10352736,0.00000000,0.25000000,0.60000000,0.15000000,1.29294528
pred_beta,1784666785.885797,1784666785.897592,0.011795,downslope,downslope,1,0.89647264,0.10352736,0.00000000,0.28950012,0.53118560,0.17931428,1.21394504
prior_beta,1784666785.885797,1784666785.897592,0.011795,downslope,downslope,1,0.89647264,0.10352736,0.00000000,0.25000000,0.60000000,0.15000000,1.29294528
raw_beta,1784666785.885797,1784666785.897592,0.011795,downslope,downslope,1,0.89647264,0.10352736,0.00000000,0.29937515,0.51398200,0.18664285,1.19419498
actual_beta,1784666785.985780,1784666785.996963,0.011183,downslope,downslope,1,0.89632324,0.10367676,0.00000000,0.25000000,0.60000000,0.15000000,1.29264648
pred_beta,1784666785.985780,1784666785.996963,0.011183,downslope,downslope,1,0.89632324,0.10367676,0.00000000,0.28916625,0.53171674,0.17911701,1.21431398
prior_beta,1784666785.985780,1784666785.996963,0.011183,downslope,downslope,1,0.89632324,0.10367676,0.00000000,0.25000000,0.60000000,0.15000000,1.29264648
raw_beta,1784666785.985780,1784666785.996963,0.011183,downslope,downslope,1,0.89632324,0.10367676,0.00000000,0.29895781,0.51464593,0.18639626,1.19473086
actual_beta,1784666786.085833,1784666786.097383,0.011550,downslope,downslope,1,0.89618123,0.10381877,0.00000000,0.25000000,0.60000000,0.15000000,1.29236246
pred_beta,1784666786.085833,1784666786.097383,0.011550,downslope,downslope,1,0.89618123,0.10381877,0.00000000,0.28894090,0.53205337,0.17900574,1.21448067
prior_beta,1784666786.085833,1784666786.097383,0.011550,downslope,downslope,1,0.89618123,0.10381877,0.00000000,0.25000000,0.60000000,0.15000000,1.29236246
raw_beta,1784666786.085833,1784666786.097383,0.011550,downslope,downslope,1,0.89618123,0.10381877,0.00000000,0.29867612,0.51506671,0.18625717,1.19501022
actual_beta,1784666786.186008,1784666786.197073,0.011065,downslope,downslope,1,0.89607027,0.10392973,0.00000000,0.25000000,0.60000000,0.15000000,1.29214054
pred_beta,1784666786.186008,1784666786.197073,0.011065,downslope,downslope,1,0.89607027,0.10392973,0.00000000,0.28870574,0.53240298,0.17889129,1.21472906
prior_beta,1784666786.186008,1784666786.197073,0.011065,downslope,downslope,1,0.89607027,0.10392973,0.00000000,0.25000000,0.60000000,0.15000000,1.29214054
raw_beta,1784666786.186008,1784666786.197073,0.011065,downslope,downslope,1,0.89607027,0.10392973,0.00000000,0.29838217,0.51550372,0.18611411,1.19537619
actual_beta,1784666786.285744,1784666786.297342,0.011598,downslope,downslope,1,0.89584216,0.10415784,0.00000000,0.25000000,0.60000000,0.15000000,1.29168432
pred_beta,1784666786.285744,1784666786.297342,0.011598,downslope,downslope,1,0.89584216,0.10415784,0.00000000,0.28853665,0.53264763,0.17881571,1.21461101
prior_beta,1784666786.285744,1784666786.297342,0.011598,downslope,downslope,1,0.89584216,0.10415784,0.00000000,0.25000000,0.60000000,0.15000000,1.29168432
raw_beta,1784666786.285744,1784666786.297342,0.011598,downslope,downslope,1,0.89584216,0.10415784,0.00000000,0.29817082,0.51580954,0.18601964,1.19534269
actual_beta,1784666786.385783,1784666786.397657,0.011874,downslope,downslope,1,0.89566906,0.10433094,0.00000000,0.25000000,0.60000000,0.15000000,1.29133812
pred_beta,1784666786.385783,1784666786.397657,0.011874,downslope,downslope,1,0.89566906,0.10433094,0.00000000,0.28839287,0.53285114,0.17875598,1.21455237
