packet_index,sim_time,schedule_offset,window,condition,command,expected_delta,leg,leg_index,phase,swing,shape,bump,target_z,actual_z,tracking_error,native_target_z,realized_relative_z,base_z,roll_deg,pitch_deg,yaw_deg,base_vz
145,57.423,12.773529052734375,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3747289746472859,-0.3747289746472859,0.0,-0.3747289746472859,0.0,0.3757557845657087,-0.5050769541264879,-0.9598864837519929,-1.8202719586535316,0.0480409973979661
145,57.423,12.773529052734375,B2,B,0.05,0.005,FR,1,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.24255842418435666,-0.2212634045926643,0.02129501959169236,-0.24608642434457395,0.024823019751909647,0.3757557845657087,-0.5050769541264879,-0.9598864837519929,-1.8202719586535316,0.0480409973979661
145,57.423,12.773529052734375,B2,B,0.05,0.005,RL,2,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.24256445819055253,-0.2185508335602907,0.024013624630261826,-0.24609245835076982,0.027541624790479113,0.3757557845657087,-0.5050769541264879,-0.9598864837519929,-1.8202719586535316,0.0480409973979661
145,57.423,12.773529052734375,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3746684727231468,-0.3746684727231468,0.0,-0.3746684727231468,0.0,0.3757557845657087,-0.5050769541264879,-0.9598864837519929,-1.8202719586535316,0.0480409973979661
146,57.44325,12.854483127593994,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37496584183168136,-0.37496584183168136,0.0,-0.37496584183168136,0.0,0.37624240630318057,-0.625533008992652,-1.036708853568847,-1.6978218277820012,-0.007825672948254392
146,57.4435,12.854483127593994,B2,B,0.05,0.005,FR,1,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.28713803703490537,-0.2613951745054565,0.02574286252944885,-0.2891860368517999,0.02779086234634337,0.37624240630318057,-0.625533008992652,-1.036708853568847,-1.6978218277820012,-0.007825672948254392
146,57.4435,12.854483127593994,B2,B,0.05,0.005,RL,2,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.2871399979061507,-0.2594094931872347,0.02773050471891597,-0.2891879977230452,0.02977850453581049,0.37624240630318057,-0.625533008992652,-1.036708853568847,-1.6978218277820012,-0.007825672948254392
146,57.4435,12.854483127593994,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3749036464146438,-0.3749036464146438,0.0,-0.3749036464146438,0.0,0.37624240630318057,-0.625533008992652,-1.036708853568847,-1.6978218277820012,-0.007825672948254392
147,57.46625,12.945750951766968,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37503030373379215,-0.37503030373379215,0.0,-0.37503030373379215,0.0,0.37573530164933844,-0.674905247037234,-1.1178402651703845,-1.4788640871299294,-0.03853220108187444
147,57.46625,12.945750951766968,B2,B,0.05,0.005,FR,1,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.3299971500715125,-0.3085467073935729,0.021450442677939552,-0.3306451503461707,0.022098442952597774,0.37573530164933844,-0.674905247037234,-1.1178402651703845,-1.4788640871299294,-0.03853220108187444
147,57.46625,12.945750951766968,B2,B,0.05,0.005,RL,2,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.329997416807905,-0.3086078772664279,0.0213895395414771,-0.33064541708256323,0.02203753981613532,0.37573530164933844,-0.674905247037234,-1.1178402651703845,-1.4788640871299294,-0.03853220108187444
147,57.46625,12.945750951766968,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3750551811117793,-0.3750551811117793,0.0,-0.3750551811117793,0.0,0.37573530164933844,-0.674905247037234,-1.1178402651703845,-1.4788640871299294,-0.03853220108187444
148,57.48625,13.026864051818848,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3753911062193243,-0.3753911062193243,0.0,-0.3753911062193243,0.0,0.37546565197410614,-0.8675226047223531,-1.2596608010463355,-1.0558695719839832,-0.03592628909566632
148,57.48625,13.026864051818848,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3448783535297722,-0.3448783535297722,0.0,-0.3448783535297722,0.0,0.37546565197410614,-0.8675226047223531,-1.2596608010463355,-1.0558695719839832,-0.03592628909566632
148,57.48625,13.026864051818848,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3459628442911709,-0.3459628442911709,0.0,-0.3459628442911709,0.0,0.37546565197410614,-0.8675226047223531,-1.2596608010463355,-1.0558695719839832,-0.03592628909566632
148,57.48625,13.026864051818848,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37531649128836253,-0.37531649128836253,0.0,-0.37531649128836253,0.0,0.37546565197410614,-0.8675226047223531,-1.2596608010463355,-1.0558695719839832,-0.03592628909566632
149,57.5065,13.10788106918335,B2,B,0.05,0.005,FL,0,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3539751505054485,-0.3652617811149375,-0.011286630609489035,-0.3546231505226146,-0.010638630592322895,0.37488215180189505,-1.2570887198336742,-1.8436112075757392,-0.9220902646177002,-0.08168807833562138
149,57.5065,13.10788106918335,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3729414029381158,-0.3729414029381158,0.0,-0.3729414029381158,0.0,0.37488215180189505,-1.2570887198336742,-1.8436112075757392,-0.9220902646177002,-0.08168807833562138
149,57.5065,13.10788106918335,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37576163844275084,-0.37576163844275084,0.0,-0.37576163844275084,0.0,0.37488215180189505,-1.2570887198336742,-1.8436112075757392,-0.9220902646177002,-0.08168807833562138
149,57.5065,13.10788106918335,B2,B,0.05,0.005,RR,3,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.35390443793548404,-0.3626988455920488,-0.008794407656564751,-0.3545524379526502,-0.008146407639398612,0.37488215180189505,-1.2570887198336742,-1.8436112075757392,-0.9220902646177002,-0.08168807833562138
150,57.52675,13.188560009002686,B2,B,0.05,0.005,FL,0,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.3073123917640444,-0.326367687687339,-0.01905529592329458,-0.3093603918098208,-0.017007295877518203,0.37485860769326995,0.09815786419360174,-1.4549632612298904,-1.050868547394353,0.05843588502459436
150,57.52675,13.188560009002686,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3756386965675772,-0.3756386965675772,0.0,-0.3756386965675772,0.0,0.37485860769326995,0.09815786419360174,-1.4549632612298904,-1.050868547394353,0.05843588502459436
150,57.52675,13.188560009002686,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37459167208222,-0.37459167208222,0.0,-0.37459167208222,0.0,0.37485860769326995,0.09815786419360174,-1.4549632612298904,-1.050868547394353,0.05843588502459436
150,57.52675,13.188560009002686,B2,B,0.05,0.005,RR,3,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.3072512672129421,-0.32557683787256,-0.018325570659617874,-0.3092992672587185,-0.016277570613841497,0.37485860769326995,0.09815786419360174,-1.4549632612298904,-1.050868547394353,0.05843588502459436
151,57.5495,13.279499053955078,B2,B,0.05,0.005,FL,0,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.2571793768453216,-0.2738185784219901,-0.016639201576668483,-0.26070737700553887,-0.013111201416451224,0.37636878087630254,-0.5691401700555954,-1.2717085658032117,-1.1719857256363797,0.025444748305307047
151,57.5495,13.279499053955078,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.37572145439858196,-0.37572145439858196,0.0,-0.37572145439858196,0.0,0.37636878087630254,-0.5691401700555954,-1.2717085658032117,-1.1719857256363797,0.025444748305307047
151,57.5495,13.279499053955078,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37463934181924163,-0.37463934181924163,0.0,-0.37463934181924163,0.0,0.37636878087630254,-0.5691401700555954,-1.2717085658032117,-1.1719857256363797,0.025444748305307047
151,57.5495,13.279499053955078,B2,B,0.05,0.005,RR,3,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.2571307502963829,-0.2794795904431397,-0.02234884014675681,-0.26065875045660014,-0.01882083998653955,0.37636878087630254,-0.5691401700555954,-1.2717085658032117,-1.1719857256363797,0.025444748305307047
152,57.569,13.360245943069458,B2,B,0.05,0.005,FL,0,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.21921784993489868,-0.23031810658649993,-0.011100256651601248,-0.22382584998067506,-0.006492256605824864,0.3759886377602142,-0.854721389450058,-1.2516923495869894,-1.3009089742460995,-0.05983042737053259
152,57.569,13.360245943069458,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.37471433544793054,-0.37471433544793054,0.0,-0.37471433544793054,0.0,0.3759886377602142,-0.854721389450058,-1.2516923495869894,-1.3009089742460995,-0.05983042737053259
152,57.569,13.360245943069458,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3742294075719545,-0.3742294075719545,0.0,-0.3742294075719545,0.0,0.3759886377602142,-0.854721389450058,-1.2516923495869894,-1.3009089742460995,-0.05983042737053259
152,57.56925,13.360245943069458,B2,B,0.05,0.005,RR,3,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.21918239292047415,-0.23032460719022335,-0.011142214269749207,-0.22379039296625053,-0.006534214223972823,0.3759886377602142,-0.854721389450058,-1.2516923495869894,-1.3009089742460995,-0.05983042737053259
153,57.58975,13.441394090652466,B2,B,0.05,0.005,FL,0,0.5,1,1.0,0.0050000000000000044,-0.20293471845836467,-0.20364040681887557,-0.0007056883605109088,-0.20793471845836467,0.004294311639489096,0.37567935005697956,-0.18401899506364341,-1.2643737786283213,-1.3882754662455363,0.026317072886503194
153,57.58975,13.441394090652466,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3748995599315198,-0.3748995599315198,0.0,-0.3748995599315198,0.0,0.37567935005697956,-0.18401899506364341,-1.2643737786283213,-1.3882754662455363,0.026317072886503194
153,57.58975,13.441394090652466,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37513764580402237,-0.37513764580402237,0.0,-0.37513764580402237,0.0,0.37567935005697956,-0.18401899506364341,-1.2643737786283213,-1.3882754662455363,0.026317072886503194
153,57.58975,13.441394090652466,B2,B,0.05,0.005,RR,3,0.5,1,1.0,0.0050000000000000044,-0.2029114012924391,-0.20236420584764062,0.0005471954447984761,-0.2079114012924391,0.005547195444798481,0.37567935005697956,-0.18401899506364341,-1.2643737786283213,-1.3882754662455363,0.026317072886503194
154,57.61025,13.522428035736084,B2,B,0.05,0.005,FL,0,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21170208915344904,-0.19894097256481777,0.012761116588631272,-0.21631008897034357,0.017369116405525797,0.3759150323545419,-0.4141409487934555,-1.1276906709522923,-1.4328785376027422,-0.04488242145225736
154,57.61025,13.522428035736084,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.37400951104904573,-0.37400951104904573,0.0,-0.37400951104904573,0.0,0.3759150323545419,-0.4141409487934555,-1.1276906709522923,-1.4328785376027422,-0.04488242145225736
154,57.61025,13.522428035736084,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37406951012128375,-0.37406951012128375,0.0,-0.37406951012128375,0.0,0.3759150323545419,-0.4141409487934555,-1.1276906709522923,-1.4328785376027422,-0.04488242145225736
154,57.61025,13.522428035736084,B2,B,0.05,0.005,RR,3,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21168871815987006,-0.20001414449154822,0.011674573668321836,-0.21629671797676459,0.01628257348521636,0.3759150323545419,-0.4141409487934555,-1.1276906709522923,-1.4328785376027422,-0.04488242145225736
155,57.6305,13.603524923324585,B2,B,0.05,0.005,FL,0,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.242757229275513,-0.22019158589975313,0.022565643375759864,-0.24628522943573028,0.02609364353597715,0.3753052644608442,-0.44001873750917136,-1.0247693968477123,-1.4156029092770825,0.018940763918606544
155,57.6305,13.603524923324585,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.374727537730156,-0.374727537730156,0.0,-0.374727537730156,0.0,0.3753052644608442,-0.44001873750917136,-1.0247693968477123,-1.4156029092770825,0.018940763918606544
155,57.6305,13.603524923324585,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3743940681883724,-0.3743940681883724,0.0,-0.3743940681883724,0.0,0.3753052644608442,-0.44001873750917136,-1.0247693968477123,-1.4156029092770825,0.018940763918606544
155,57.6305,13.603524923324585,B2,B,0.05,0.005,RR,3,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.24275098400511905,-0.21820729005702355,0.024543693948095496,-0.24627898416533633,0.028071694108312784,0.3753052644608442,-0.44001873750917136,-1.0247693968477123,-1.4156029092770825,0.018940763918606544
156,57.65075,13.68431305885315,B2,B,0.05,0.005,FL,0,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.2872026427336766,-0.2612810197354927,0.025921622998183902,-0.28925064255057115,0.02796962281507842,0.37559927203267734,-0.27075339170204715,-1.0392843058130352,-1.3749147331407139,-0.05480794137026566
156,57.65075,13.68431305885315,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3736280178618394,-0.3736280178618394,0.0,-0.3736280178618394,0.0,0.37559927203267734,-0.27075339170204715,-1.0392843058130352,-1.3749147331407139,-0.05480794137026566
156,57.65075,13.68431305885315,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3738383430572857,-0.3738383430572857,0.0,-0.3738383430572857,0.0,0.37559927203267734,-0.27075339170204715,-1.0392843058130352,-1.3749147331407139,-0.05480794137026566
156,57.65075,13.68431305885315,B2,B,0.05,0.005,RR,3,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.287200613207896,-0.2590995941766501,0.0281010190312459,-0.28924861302479055,0.03014901884814042,0.37559927203267734,-0.27075339170204715,-1.0392843058130352,-1.3749147331407139,-0.05480794137026566
157,57.67075,13.764960050582886,B2,B,0.05,0.005,FL,0,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.33000593835430797,-0.30789285877256023,0.02211307958174774,-0.3306539386289662,0.022761079856405964,0.3738887251483645,-0.2812991725331383,-1.021916612954936,-1.303423866447982,-0.05329041809767121
157,57.67075,13.764960050582886,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3732196187939365,-0.3732196187939365,0.0,-0.3732196187939365,0.0,0.3738887251483645,-0.2812991725331383,-1.021916612954936,-1.303423866447982,-0.05329041809767121
157,57.67075,13.764960050582886,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3732030503154857,-0.3732030503154857,0.0,-0.3732030503154857,0.0,0.3738887251483645,-0.2812991725331383,-1.021916612954936,-1.303423866447982,-0.05329041809767121
157,57.67075,13.764960050582886,B2,B,0.05,0.005,RR,3,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.3300056622788713,-0.30648587043116426,0.023519791847707028,-0.3306536625535295,0.02416779212236525,0.3738887251483645,-0.2812991725331383,-1.021916612954936,-1.303423866447982,-0.05329041809767121
158,57.69075,13.845946073532104,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3444207178507342,-0.3444207178507342,0.0,-0.3444207178507342,0.0,0.3749937470310498,-0.08450351436605938,-1.2871838383911143,-1.1778193330827673,0.04681806888517836
158,57.69075,13.845946073532104,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3744130384580616,-0.3744130384580616,0.0,-0.3744130384580616,0.0,0.3749937470310498,-0.08450351436605938,-1.2871838383911143,-1.1778193330827673,0.04681806888517836
158,57.69075,13.845946073532104,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.374556094939232,-0.374556094939232,0.0,-0.374556094939232,0.0,0.3749937470310498,-0.08450351436605938,-1.2871838383911143,-1.1778193330827673,0.04681806888517836
158,57.69075,13.845946073532104,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.34495858024887543,-0.34495858024887543,0.0,-0.34495858024887543,0.0,0.3749937470310498,-0.08450351436605938,-1.2871838383911143,-1.1778193330827673,0.04681806888517836
159,57.711,13.926799058914185,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3645319152251668,-0.3645319152251668,0.0,-0.3645319152251668,0.0,0.3740137233507642,0.059313136594049354,-1.8661352096595873,-1.0246642753808306,-0.12447594497265543
159,57.711,13.926799058914185,B2,B,0.05,0.005,FR,1,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.35304823568951643,-0.3632444037305848,-0.010196168041068376,-0.35369623570668257,-0.009548168023902237,0.3740137233507642,0.059313136594049354,-1.8661352096595873,-1.0246642753808306,-0.12447594497265543
159,57.711,13.926799058914185,B2,B,0.05,0.005,RL,2,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3531838103165144,-0.3633711074608857,-0.010187297144371277,-0.35383181033368055,-0.009539297127205137,0.3740137233507642,0.059313136594049354,-1.8661352096595873,-1.0246642753808306,-0.12447594497265543
159,57.711,13.926799058914185,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3745703754517508,-0.3745703754517508,0.0,-0.3745703754517508,0.0,0.3740137233507642,0.059313136594049354,-1.8661352096595873,-1.0246642753808306,-0.12447594497265543
160,57.73125,14.007574081420898,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3735644056627721,-0.3735644056627721,0.0,-0.3735644056627721,0.0,0.37283724095041904,-1.1243659178819914,-1.5665374117385915,-0.8983806806568551,-0.002207033960376076
160,57.73125,14.007574081420898,B2,B,0.05,0.005,FR,1,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.30651115865849526,-0.32353979480668865,-0.017028636148193388,-0.30855915870427164,-0.014980636102417011,0.37283724095041904,-1.1243659178819914,-1.5665374117385915,-0.8983806806568551,-0.002207033960376076
160,57.73125,14.007574081420898,B2,B,0.05,0.005,RL,2,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.30662835052721515,-0.32531400691742085,-0.018685656390205696,-0.30867635057299153,-0.01663765634442932,0.37283724095041904,-1.1243659178819914,-1.5665374117385915,-0.8983806806568551,-0.002207033960376076
160,57.73125,14.007574081420898,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37301522378524243,-0.37301522378524243,0.0,-0.37301522378524243,0.0,0.37283724095041904,-1.1243659178819914,-1.5665374117385915,-0.8983806806568551,-0.002207033960376076
161,57.7515,14.088501930236816,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37289584409958565,-0.37289584409958565,0.0,-0.37289584409958565,0.0,0.37301211464430617,-0.3531407815724119,-1.4817941349357935,-0.7056399391522339,-0.013189102795993808
161,57.7515,14.088501930236816,B2,B,0.05,0.005,FR,1,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.25654197010587404,-0.2719572759526497,-0.01541530584677564,-0.2600699702660913,-0.01188730568655838,0.37301211464430617,-0.3531407815724119,-1.4817941349357935,-0.7056399391522339,-0.013189102795993808
161,57.7515,14.088501930236816,B2,B,0.05,0.005,RL,2,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.25663520001164447,-0.2790970136235506,-0.022461813611906134,-0.26016320017186173,-0.018933813451688875,0.37301211464430617,-0.3531407815724119,-1.4817941349357935,-0.7056399391522339,-0.013189102795993808
161,57.7515,14.088501930236816,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37115311590522415,-0.37115311590522415,0.0,-0.37115311590522415,0.0,0.37301211464430617,-0.3531407815724119,-1.4817941349357935,-0.7056399391522339,-0.013189102795993808
162,57.77175,14.169306993484497,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.370512965472541,-0.370512965472541,0.0,-0.370512965472541,0.0,0.3719743301993371,-0.1785961645120587,-1.5481564958608385,-0.5929009200894342,-0.0823516625124486
162,57.77175,14.169306993484497,B2,B,0.05,0.005,FR,1,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.21875307214482043,-0.23000665663679293,-0.011253584491972501,-0.2233610721905968,-0.006645584446196118,0.3719743301993371,-0.1785961645120587,-1.5481564958608385,-0.5929009200894342,-0.0823516625124486
