decision_index,pair_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,alternative_beta_name,delta_cost_motion,delta_cost_stability,delta_cost_energy,feasible_choice_count,decision_weight,pair_weight
128,0,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.011470684987346573,energy,balanced,-0.0031021481926480077,-0.00017928781868912363,0.004525447398486371,3,0.1111111111111111,0.05555555555555555
128,1,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.011470684987346573,energy,motion,-0.008351001959421622,-0.0003113834038834997,0.009773873076848516,3,0.1111111111111111,0.05555555555555555
129,0,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.01151046388330626,stability,balanced,-0.005052337630639919,-0.00021906671464881101,0.01391387116189502,4,0.1111111111111111,0.037037037037037035
129,1,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.01151046388330626,stability,motion,-0.010301191397413534,-0.0003511622998431871,0.019162296840257165,4,0.1111111111111111,0.037037037037037035
129,2,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.01151046388330626,stability,energy,-0.0019501894379919116,-3.977889595968738e-05,0.009388423763408649,4,0.1111111111111111,0.037037037037037035
132,0,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011229601636326709,cost_energy,0.5437821685171378,balanced,motion,-0.003934832512970388,-0.00012459014163228484,0.008731553856200946,2,0.3333333333333333,0.3333333333333333
134,0,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011386859780744028,cost_energy,0.5350506146609368,balanced,energy,0.0034795588625352036,0.00015725814441731878,-0.0057720552968966166,2,0.3333333333333333,0.3333333333333333
135,0,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011386859780744028,cost_energy,0.5437821685171378,balanced,motion,-0.003934832512970388,-0.00012459014163228484,0.008731553856200946,3,0.3333333333333333,0.16666666666666666
135,1,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011386859780744028,cost_energy,0.5437821685171378,balanced,energy,0.0034795588625352036,0.00015725814441731878,-0.0057720552968966166,3,0.3333333333333333,0.16666666666666666
139,0,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,6.954000000000002,cost_energy,0.5437821685171378,motion,balanced,0.003934832512970388,0.00012459014163228484,-0.008731553856200946,2,0.3333333333333333,0.3333333333333333
141,0,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,7.130000000000002,cost_energy,0.5350506146609368,balanced,energy,0.0034795588625352036,0.00015725814441731878,-0.0057720552968966166,2,0.3333333333333333,0.3333333333333333
142,0,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,7.130000000000002,cost_energy,0.5437821685171378,motion,balanced,0.003934832512970388,0.00012459014163228484,-0.008731553856200946,3,0.3333333333333333,0.16666666666666666
142,1,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,7.130000000000002,cost_energy,0.5437821685171378,motion,energy,0.007414391375505591,0.0002818482860496036,-0.014503609153097563,3,0.3333333333333333,0.16666666666666666
146,0,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,6.954000000000002,cost_stability,0.011229601636326709,balanced,motion,-0.003934832512970388,-0.00012459014163228484,0.008731553856200946,2,0.25,0.25
147,0,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,6.954000000000002,cost_stability,0.011386859780744028,balanced,motion,-0.003934832512970388,-0.00012459014163228484,0.008731553856200946,2,0.25,0.25
149,0,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,7.130000000000002,cost_stability,0.011229601636326709,balanced,motion,-0.003934832512970388,-0.00012459014163228484,0.008731553856200946,2,0.25,0.25
150,0,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,7.130000000000002,cost_stability,0.011386859780744028,energy,balanced,-0.0034795588625352036,-0.00015725814441731878,0.0057720552968966166,3,0.25,0.125
150,1,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,7.130000000000002,cost_stability,0.011386859780744028,energy,motion,-0.007414391375505591,-0.0002818482860496036,0.014503609153097563,3,0.25,0.125
153,0,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011368821516054863,cost_energy,0.5394387014678884,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,2,0.16666666666666666,0.16666666666666666
156,0,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011505455955921411,cost_energy,0.5349547083655947,balanced,stability,0.0055160296132057696,0.00013663443986654776,-0.010319236561020184,2,0.16666666666666666,0.16666666666666666
157,0,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011505455955921411,cost_energy,0.5394387014678884,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,3,0.16666666666666666,0.08333333333333333
157,1,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011505455955921411,cost_energy,0.5394387014678884,balanced,stability,0.0055160296132057696,0.00013663443986654776,-0.010319236561020184,3,0.16666666666666666,0.08333333333333333
159,0,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5303036272921614,energy,stability,0.002017772861887396,-3.4332442202921615e-06,-0.005668155487586923,2,0.16666666666666666,0.16666666666666666
160,0,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5349547083655947,balanced,stability,0.0055160296132057696,0.00013663443986654776,-0.010319236561020184,3,0.16666666666666666,0.08333333333333333
160,1,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5349547083655947,balanced,energy,0.0034982567513183738,0.00014006768408683992,-0.004651081073433261,3,0.16666666666666666,0.08333333333333333
161,0,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5394387014678884,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,4,0.16666666666666666,0.05555555555555555
161,1,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5394387014678884,balanced,stability,0.0055160296132057696,0.00013663443986654776,-0.010319236561020184,4,0.16666666666666666,0.05555555555555555
161,2,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5394387014678884,balanced,energy,0.0034982567513183738,0.00014006768408683992,-0.004651081073433261,4,0.16666666666666666,0.05555555555555555
165,0,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.976000000000003,cost_energy,0.5394387014678884,motion,balanced,0.004615106607244429,0.00018945306715125246,-0.0044839931022937485,2,0.16666666666666666,0.16666666666666666
167,0,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.983999999999999,cost_energy,0.5349547083655947,balanced,energy,0.0034982567513183738,0.00014006768408683992,-0.004651081073433261,2,0.16666666666666666,0.16666666666666666
168,0,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.983999999999999,cost_energy,0.5394387014678884,motion,balanced,0.004615106607244429,0.00018945306715125246,-0.0044839931022937485,3,0.16666666666666666,0.08333333333333333
168,1,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.983999999999999,cost_energy,0.5394387014678884,motion,energy,0.008113363358562803,0.0003295207512380924,-0.00913507417572701,3,0.16666666666666666,0.08333333333333333
170,0,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5303036272921614,stability,energy,-0.002017772861887396,3.4332442202921615e-06,0.005668155487586923,2,0.16666666666666666,0.16666666666666666
171,0,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5349547083655947,balanced,stability,0.0055160296132057696,0.00013663443986654776,-0.010319236561020184,3,0.16666666666666666,0.08333333333333333
171,1,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5349547083655947,balanced,energy,0.0034982567513183738,0.00014006768408683992,-0.004651081073433261,3,0.16666666666666666,0.08333333333333333
172,0,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5394387014678884,motion,balanced,0.004615106607244429,0.00018945306715125246,-0.0044839931022937485,4,0.16666666666666666,0.05555555555555555
172,1,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5394387014678884,motion,stability,0.010131136220450199,0.0003260875070178002,-0.014803229663313933,4,0.16666666666666666,0.05555555555555555
172,2,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5394387014678884,motion,energy,0.008113363358562803,0.0003295207512380924,-0.00913507417572701,4,0.16666666666666666,0.05555555555555555
177,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.976000000000003,cost_stability,0.011368821516054863,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,2,0.1111111111111111,0.1111111111111111
178,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.976000000000003,cost_stability,0.011505455955921411,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,2,0.1111111111111111,0.1111111111111111
179,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.976000000000003,cost_stability,0.011508889200141703,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,2,0.1111111111111111,0.1111111111111111
181,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.011368821516054863,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,2,0.1111111111111111,0.1111111111111111
182,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.011505455955921411,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,2,0.1111111111111111,0.1111111111111111
183,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.011508889200141703,energy,balanced,-0.0034982567513183738,-0.00014006768408683992,0.004651081073433261,3,0.1111111111111111,0.05555555555555555
183,1,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.011508889200141703,energy,motion,-0.008113363358562803,-0.0003295207512380924,0.00913507417572701,3,0.1111111111111111,0.05555555555555555
185,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,7.1819999999999995,cost_stability,0.011368821516054863,balanced,motion,-0.004615106607244429,-0.00018945306715125246,0.0044839931022937485,2,0.1111111111111111,0.1111111111111111
186,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,7.1819999999999995,cost_stability,0.011505455955921411,stability,balanced,-0.0055160296132057696,-0.00013663443986654776,0.010319236561020184,3,0.1111111111111111,0.05555555555555555
186,1,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,7.1819999999999995,cost_stability,0.011505455955921411,stability,motion,-0.010131136220450199,-0.0003260875070178002,0.014803229663313933,3,0.1111111111111111,0.05555555555555555
187,0,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,7.1819999999999995,cost_stability,0.011508889200141703,stability,balanced,-0.0055160296132057696,-0.00013663443986654776,0.010319236561020184,4,0.1111111111111111,0.037037037037037035
187,1,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,7.1819999999999995,cost_stability,0.011508889200141703,stability,motion,-0.010131136220450199,-0.0003260875070178002,0.014803229663313933,4,0.1111111111111111,0.037037037037037035
187,2,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,7.1819999999999995,cost_stability,0.011508889200141703,stability,energy,-0.002017772861887396,3.4332442202921615e-06,0.005668155487586923,4,0.1111111111111111,0.037037037037037035
192,0,flat_train:flat:27106,flat_train,flat,27106,fast,decision_time_s,cost_stability,0.011479545038460439,cost_energy,0.5378422427936318,balanced,stability,0.005435423119468291,6.852036628941446e-05,-0.008017440401964726,2,0.3333333333333333,0.3333333333333333
194,0,flat_train:flat:27106,flat_train,flat,27106,fast,decision_time_s,cost_stability,0.011515405315277586,cost_energy,0.5304825792212364,energy,stability,0.0019189323577745998,-3.5860276817147735e-05,-0.0006577768295693565,2,0.3333333333333333,0.3333333333333333
195,0,flat_train:flat:27106,flat_train,flat,27106,fast,decision_time_s,cost_stability,0.011515405315277586,cost_energy,0.5378422427936318,balanced,stability,0.005435423119468291,6.852036628941446e-05,-0.008017440401964726,3,0.3333333333333333,0.16666666666666666
195,1,flat_train:flat:27106,flat_train,flat,27106,fast,decision_time_s,cost_stability,0.011515405315277586,cost_energy,0.5378422427936318,balanced,energy,0.0035164907616936913,0.0001043806431065622,-0.00735966357239537,3,0.3333333333333333,0.16666666666666666
197,0,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,6.96,cost_energy,0.5451315016620261,motion,balanced,0.0042799461402785455,0.000272745154108597,-0.007289258868394266,2,0.14285714285714285,0.14285714285714285
199,0,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,6.960000000000001,cost_energy,0.5451315016620261,motion,balanced,0.0042799461402785455,0.000272745154108597,-0.007289258868394266,2,0.14285714285714285,0.14285714285714285
201,0,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,7.16,cost_energy,0.5378422427936318,balanced,energy,0.0035164907616936913,0.0001043806431065622,-0.00735966357239537,2,0.14285714285714285,0.14285714285714285
202,0,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,7.16,cost_energy,0.5451315016620261,motion,balanced,0.0042799461402785455,0.000272745154108597,-0.007289258868394266,3,0.14285714285714285,0.07142857142857142
202,1,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,7.16,cost_energy,0.5451315016620261,motion,energy,0.007796436901972237,0.0003771257972151592,-0.014648922440789636,3,0.14285714285714285,0.07142857142857142
204,0,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,7.166000000000002,cost_energy,0.5304825792212364,stability,energy,-0.0019189323577745998,3.5860276817147735e-05,0.0006577768295693565,2,0.14285714285714285,0.14285714285714285
205,0,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,7.166000000000002,cost_energy,0.5378422427936318,balanced,stability,0.005435423119468291,6.852036628941446e-05,-0.008017440401964726,3,0.14285714285714285,0.07142857142857142
205,1,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,7.166000000000002,cost_energy,0.5378422427936318,balanced,energy,0.0035164907616936913,0.0001043806431065622,-0.00735966357239537,3,0.14285714285714285,0.07142857142857142
206,0,flat_train:flat:27106,flat_train,flat,27106,stable,cost_stability,decision_time_s,7.166000000000002,cost_energy,0.5451315016620261,motion,balanced,0.0042799461402785455,0.000272745154108597,-0.007289258868394266,4,0.14285714285714285,0.047619047619047616
