decision_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_primary_value,good_candidate_count,feasible_choice_count,comparison_count,informative,decision_weight
995,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.172000000000001,cost_stability,0.010188333684441745,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.5744979308250399,4,4,3,1,0.14285714285714285
996,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.009747862919850395,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,1,0,0,0.0
997,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.009747862919850395,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,1,0,0,0.0
998,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.00986859225682999,cost_energy,0.5777573721396094,energy,0.20843874432766274,0.00986859225682999,0.5777573721396094,7.152,4,1,0,0,0.0
999,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.00986859225682999,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,2,1,1,0.125
1000,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.00986859225682999,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,2,1,1,0.125
1001,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.009985390075706237,cost_energy,0.5676312579789478,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,7.146,4,1,0,0,0.0
1002,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.009985390075706237,cost_energy,0.5777573721396094,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,7.146,4,2,1,1,0.125
1003,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.009985390075706237,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,3,2,1,0.125
1004,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.009985390075706237,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,3,2,1,0.125
1005,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.010029514488712836,cost_energy,0.5676312579789478,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,7.146,4,1,0,0,0.0
1006,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.010029514488712836,cost_energy,0.5777573721396094,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,7.146,4,2,1,1,0.125
1007,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.010029514488712836,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,3,2,1,0.125
1008,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,cost_stability,0.010029514488712836,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,6.940000000000001,4,4,3,1,0.125
1009,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,6.940000000000001,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,1,0,0,0.0
1010,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,6.940000000000001,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,1,0,0,0.0
1011,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,6.948000000000001,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,1,0,0,0.0
1012,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,6.948000000000001,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,2,1,1,0.16666666666666666
1013,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.146,cost_energy,0.5676312579789478,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.009985390075706237,4,1,0,0,0.0
1014,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.146,cost_energy,0.5777573721396094,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.009985390075706237,4,1,0,0,0.0
1015,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.146,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,2,1,1,0.16666666666666666
1016,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.146,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,3,2,1,0.16666666666666666
1017,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5676312579789478,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.009985390075706237,4,1,0,0,0.0
1018,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5777573721396094,energy,0.20843874432766274,0.00986859225682999,0.5777573721396094,0.00986859225682999,4,2,1,1,0.16666666666666666
1019,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5806980947784637,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,3,2,1,0.16666666666666666
1020,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5835430106071957,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.009747862919850395,4,4,3,1,0.16666666666666666
1021,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.940000000000001,cost_stability,0.009747862919850395,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1022,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.940000000000001,cost_stability,0.00986859225682999,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1023,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.940000000000001,cost_stability,0.009985390075706237,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1024,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.940000000000001,cost_stability,0.010029514488712836,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1025,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.948000000000001,cost_stability,0.009747862919850395,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1026,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.948000000000001,cost_stability,0.00986859225682999,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1027,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.948000000000001,cost_stability,0.009985390075706237,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1028,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,6.948000000000001,cost_stability,0.010029514488712836,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,2,1,1,0.16666666666666666
1029,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.146,cost_stability,0.009747862919850395,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1030,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.146,cost_stability,0.00986859225682999,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1031,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.146,cost_stability,0.009985390075706237,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.5676312579789478,4,2,1,1,0.16666666666666666
1032,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.146,cost_stability,0.010029514488712836,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.5676312579789478,4,3,2,1,0.16666666666666666
1033,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.009747862919850395,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.5806980947784637,4,1,0,0,0.0
1034,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.00986859225682999,energy,0.20843874432766274,0.00986859225682999,0.5777573721396094,0.5777573721396094,4,2,1,1,0.16666666666666666
1035,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.009985390075706237,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.5676312579789478,4,3,2,1,0.16666666666666666
1036,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.010029514488712836,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.5676312579789478,4,4,3,1,0.16666666666666666
1037,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,cost_stability,0.009687922803953444,cost_energy,0.5839893787703005,balanced,0.20468905934065096,0.009687922803953444,0.5839893787703005,6.959999999999998,3,1,0,0,0.0
1038,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,cost_stability,0.010055225323120521,cost_energy,0.5774910151033344,energy,0.2081028493063949,0.010055225323120521,0.5774910151033344,7.162000000000003,3,1,0,0,0.0
1039,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,cost_stability,0.010055225323120521,cost_energy,0.5833688475242818,energy,0.2081028493063949,0.010055225323120521,0.5774910151033344,7.162000000000003,3,1,0,0,0.0
1040,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,cost_stability,0.010055225323120521,cost_energy,0.5839893787703005,balanced,0.20468905934065096,0.009687922803953444,0.5839893787703005,6.959999999999998,3,2,1,1,0.3333333333333333
1041,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,cost_stability,0.010067859840391795,cost_energy,0.5774910151033344,energy,0.2081028493063949,0.010055225323120521,0.5774910151033344,7.162000000000003,3,1,0,0,0.0
1042,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,cost_stability,0.010067859840391795,cost_energy,0.5833688475242818,motion,0.20121248563575864,0.010067859840391795,0.5833688475242818,6.95,3,2,1,1,0.3333333333333333
1043,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,cost_stability,0.010067859840391795,cost_energy,0.5839893787703005,motion,0.20121248563575864,0.010067859840391795,0.5833688475242818,6.95,3,3,2,1,0.3333333333333333
1044,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,decision_time_s,6.95,cost_energy,0.5833688475242818,motion,0.20121248563575864,0.010067859840391795,0.5833688475242818,0.010067859840391795,3,1,0,0,0.0
1045,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,decision_time_s,6.95,cost_energy,0.5839893787703005,motion,0.20121248563575864,0.010067859840391795,0.5833688475242818,0.010067859840391795,3,1,0,0,0.0
1046,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,decision_time_s,6.959999999999998,cost_energy,0.5833688475242818,motion,0.20121248563575864,0.010067859840391795,0.5833688475242818,0.010067859840391795,3,1,0,0,0.0
1047,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,decision_time_s,6.959999999999998,cost_energy,0.5839893787703005,balanced,0.20468905934065096,0.009687922803953444,0.5839893787703005,0.009687922803953444,3,2,1,1,0.3333333333333333
1048,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,decision_time_s,7.162000000000003,cost_energy,0.5774910151033344,energy,0.2081028493063949,0.010055225323120521,0.5774910151033344,0.010055225323120521,3,1,0,0,0.0
1049,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,decision_time_s,7.162000000000003,cost_energy,0.5833688475242818,energy,0.2081028493063949,0.010055225323120521,0.5774910151033344,0.010055225323120521,3,2,1,1,0.3333333333333333
