context_id,group,terrain,seed,beta_name,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_gen_motion,beta_gen_stability,beta_gen_energy,original_beta_selected_cost,original_beta_best_cost,original_beta_regret,original_beta_consistent
low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,balanced,True,strict,0.0003728784873497028,0.0018302941602109106,0.9981697058397891,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2661221203049683,0.26488306433347736,0.0012390559714909322,False
low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,motion,True,strict,0.003476573704892322,1.0,0.0,-0.0,0.7,0.15,0.15,0.22986424604973205,0.22986424604973205,0.0,True
low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stability,False,unsupported,-0.00018589288673076865,0.0,0.9465015470881863,0.05349845291181369,0.15,0.7,0.15,0.12526682598443672,0.1247347018622803,0.0005321241221564188,False
low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,energy,True,strict,0.0008849162570722679,0.3910431926375433,0.0,0.6089568073624566,0.15,0.15,0.7,0.4369674217667614,0.4369674217667614,0.0,True
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,balanced,True,strict,0.0017095261276134739,0.6507733776013345,0.0,0.3492266223986656,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.263701887972734,0.263701887972734,0.0,True
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,motion,True,strict,0.0037251617871149334,1.0,-0.0,0.0,0.7,0.15,0.15,0.23025878225222046,0.23025878225222046,0.0,True
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stability,True,strict,0.001869713430939668,0.0,-0.0,1.0,0.15,0.7,0.15,0.12436342783188176,0.12399728542428612,0.00036614240759563765,False
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,energy,True,unsupported,-0.00011524582444623459,0.0,0.9415088412608031,0.05849115873919689,0.15,0.15,0.7,0.4351044112102536,0.434021120844469,0.0010832903657846393,False
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,balanced,True,unsupported,-8.001698624352477e-05,0.0,0.9761274244622035,0.023872575537796245,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26470170463088105,0.26120448813810027,0.003497216492780786,False
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,motion,True,strict,0.004562398848769411,1.0,-0.0,0.0,0.7,0.15,0.15,0.22993954737191963,0.22993954737191963,0.0,True
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stability,True,strict,0.012359625456987433,0.0,0.0,1.0,0.15,0.7,0.15,0.12311583935482462,0.12311583935482462,0.0,True
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,energy,True,unsupported,-0.00017182216415323766,0.0,0.9761274244622036,0.023872575537796266,0.15,0.15,0.7,0.4361406057354395,0.4277050559658564,0.008435549769583106,False
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,balanced,True,strict,0.00028560065288784535,0.6353583195803,0.0,0.36464168041970013,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.265173907653276,0.26442224718820423,0.0007516604650717462,False
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,motion,True,strict,0.004343640166791007,1.0,-0.0,0.0,0.7,0.15,0.15,0.23022135488331452,0.23022135488331452,0.0,True
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stability,True,strict,0.004031025625775175,0.0,0.0,1.0,0.15,0.7,0.15,0.12452163573550876,0.12452163573550876,0.0,True
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,energy,True,unsupported,-0.00018583933419437918,0.0,0.9435814607684446,0.05641853923155536,0.15,0.15,0.7,0.4370694719418549,0.43447107908999133,0.0025983928518635846,False
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,balanced,True,strict,0.0005902359312685149,0.5557822888973808,0.0,0.4442177111026191,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2645602293886329,0.2645602293886329,0.0,True
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,motion,True,strict,0.0045291636086007,1.0,0.0,0.0,0.7,0.15,0.15,0.2300179414000239,0.2300179414000239,0.0,True
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stability,True,strict,0.0030068015665518644,0.0,0.0,1.0,0.15,0.7,0.15,0.12468967493307848,0.12444204638403208,0.0002476285490463914,False
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,energy,True,unsupported,-0.0001525596622955215,0.0,0.9295591386772997,0.07044086132270032,0.15,0.15,0.7,0.4370169844446085,0.43509449641251763,0.0019224880320908855,False
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,balanced,True,unsupported,-0.00014576569467366994,0.0,0.9463914332258734,0.05360856677412663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26452289814210406,0.2638434889818409,0.0006794091602631558,False
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,motion,True,strict,0.004142573396036964,1.0,-0.0,0.0,0.7,0.15,0.15,0.22919640395386143,0.22919640395386143,0.0,True
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,stability,True,strict,0.005412778851164424,0.0,0.0,1.0,0.15,0.7,0.15,0.12423024204215856,0.12414409852635641,8.614351580214785e-05,False
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,energy,True,unsupported,-0.00026545279639605805,0.0,0.9463914332258733,0.053608566774126676,0.15,0.15,0.7,0.4367276934478438,0.43318113961021987,0.0035465538376239225,False
rough_train:rough_perlin:0,rough_train,rough_perlin,0,balanced,True,strict,0.0017580510934301957,0.7150792953567958,0.0,0.28492070464320435,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34462133302445985,0.343418293333975,0.0012030396904848528,False
rough_train:rough_perlin:0,rough_train,rough_perlin,0,motion,True,strict,0.006893443502024893,1.0,0.0,0.0,0.7,0.15,0.15,0.2722998479274776,0.2722998479274776,0.0,True
rough_train:rough_perlin:0,rough_train,rough_perlin,0,stability,True,unsupported,-0.0009009772417037854,0.31310489301396954,0.6631600467335433,0.023735060252487186,0.15,0.7,0.15,0.22882262972628825,0.22682559651576742,0.001997033210520832,False
rough_train:rough_perlin:0,rough_train,rough_perlin,0,energy,True,strict,0.006028719004680605,0.0,-0.0,1.0,0.15,0.15,0.7,0.5279496869039652,0.5279496869039652,0.0,True
rough_train:rough_perlin:10,rough_train,rough_perlin,10,balanced,True,strict,0.002475785113051799,0.07634142613380863,0.9236585738661914,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.28703189885441327,0.28596209375353093,0.0010698051008823373,False
rough_train:rough_perlin:10,rough_train,rough_perlin,10,motion,True,strict,0.006694168087364172,1.0,0.0,0.0,0.7,0.15,0.15,0.2463266639225123,0.2463266639225123,0.0,True
rough_train:rough_perlin:10,rough_train,rough_perlin,10,stability,True,unsupported,-0.00039100548785904216,0.0,0.8174685614057231,0.18253143859427692,0.15,0.7,0.15,0.1482545160962782,0.14714695689155852,0.0011075592047196936,False
rough_train:rough_perlin:10,rough_train,rough_perlin,10,energy,True,strict,0.003994587807020444,0.0,0.0,1.0,0.15,0.15,0.7,0.4572794626611432,0.4572794626611432,0.0,True
rough_train:rough_perlin:11,rough_train,rough_perlin,11,balanced,True,strict,0.0018411542298928908,0.674501888973419,0.0,0.32549811102658094,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3193695585151297,0.31894326220278657,0.000426296312343144,False
rough_train:rough_perlin:11,rough_train,rough_perlin,11,motion,True,strict,0.00801173437829139,1.0,0.0,0.0,0.7,0.15,0.15,0.26006344852059654,0.26006344852059654,0.0,True
rough_train:rough_perlin:11,rough_train,rough_perlin,11,stability,True,unsupported,-0.0011690298082202423,0.27535527088273637,0.7246447291172635,0.0,0.15,0.7,0.15,0.19955343120373722,0.19707497967796367,0.002478451525773556,False
rough_train:rough_perlin:11,rough_train,rough_perlin,11,energy,True,strict,0.0032506958437233946,0.0,-0.0,1.0,0.15,0.15,0.7,0.4956023174163094,0.4956023174163094,0.0,True
rough_train:rough_perlin:12,rough_train,rough_perlin,12,balanced,False,unsupported,-0.003709381390441181,0.0,0.4735527794127583,0.5264472205872417,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34150982863887364,0.337008099637527,0.004501729001346655,False
rough_train:rough_perlin:12,rough_train,rough_perlin,12,motion,True,strict,0.005922873666263734,1.0,-0.0,0.0,0.7,0.15,0.15,0.2646035039751271,0.2646035039751271,0.0,True
rough_train:rough_perlin:12,rough_train,rough_perlin,12,stability,True,strict,0.0025860587717355665,0.0,-0.0,1.0,0.15,0.7,0.15,0.21895535186664902,0.2137372919815443,0.005218059885104737,False
rough_train:rough_perlin:12,rough_train,rough_perlin,12,energy,True,unsupported,-0.0012223368571359916,0.43453990305428647,0.0,0.5654600969457134,0.15,0.15,0.7,0.5325798173117273,0.5305411407780183,0.0020386765337090385,False
rough_train:rough_perlin:13,rough_train,rough_perlin,13,balanced,True,strict,0.0022016785468369653,0.825696225952141,0.0,0.174303774047859,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3991379582679276,0.39791762821655624,0.0012203300513713433,False
rough_train:rough_perlin:13,rough_train,rough_perlin,13,motion,True,strict,0.007938234730482958,0.6374082084938716,0.3625917915061284,0.0,0.7,0.15,0.15,0.2952101779202991,0.29465222250204637,0.0005579554182527091,False
rough_train:rough_perlin:13,rough_train,rough_perlin,13,stability,True,strict,0.004519546666619512,0.0,0.8176715403755994,0.18232845962440059,0.15,0.7,0.15,0.3103635217861286,0.3103635217861286,0.0,True
rough_train:rough_perlin:13,rough_train,rough_perlin,13,energy,True,unsupported,-0.00290961517227556,0.0,0.9190482543192883,0.08095174568071173,0.15,0.15,0.7,0.6001395882449801,0.5876555898343145,0.012483998410665609,False
rough_train:rough_perlin:15,rough_train,rough_perlin,15,balanced,True,strict,0.004361878971767528,0.5889145304691926,0.0,0.4110854695308074,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3978279068477761,0.3978279068477761,0.0,True
rough_train:rough_perlin:15,rough_train,rough_perlin,15,motion,True,strict,0.004138917070391435,1.0,0.0,0.0,0.7,0.15,0.15,0.2951466036076028,0.2950142559715758,0.00013234763602698596,False
rough_train:rough_perlin:15,rough_train,rough_perlin,15,stability,False,unsupported,-0.0012361757497478287,0.3695455129252956,0.6304544870747044,0.0,0.15,0.7,0.15,0.28724294321860033,0.28328683213715095,0.003956111081449387,False
rough_train:rough_perlin:15,rough_train,rough_perlin,15,energy,True,strict,0.003482715140651821,0.0,1.0,0.0,0.15,0.15,0.7,0.615788776481739,0.613950790874041,0.0018379856076979895,False
rough_train:rough_perlin:17,rough_train,rough_perlin,17,balanced,True,unsupported,-0.001409931191998604,0.016226226298970067,0.9837737737010299,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2903267528372108,0.2883237624667268,0.0020029903704840146,False
rough_train:rough_perlin:17,rough_train,rough_perlin,17,motion,True,strict,0.006878159615091639,1.0,-0.0,0.0,0.7,0.15,0.15,0.2461278283891997,0.2461278283891997,0.0,True
rough_train:rough_perlin:17,rough_train,rough_perlin,17,stability,True,strict,0.0010801340686263775,0.0,0.9164676924018583,0.08353230759814158,0.15,0.7,0.15,0.1531802731639822,0.1531802731639822,0.0,True
rough_train:rough_perlin:17,rough_train,rough_perlin,17,energy,True,strict,0.003269007317850625,0.0,0.0,1.0,0.15,0.15,0.7,0.4590686506119216,0.4590686506119216,0.0,True
rough_train:rough_perlin:18,rough_train,rough_perlin,18,balanced,True,unsupported,-0.00039663811579594726,0.0,0.9389662242966903,0.061033775703309756,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2795737764228524,0.278019258235538,0.001554518187314391,False
rough_train:rough_perlin:18,rough_train,rough_perlin,18,motion,True,strict,0.007321049466983032,1.0,-0.0,0.0,0.7,0.15,0.15,0.25035185481936184,0.25035185481936184,0.0,True
rough_train:rough_perlin:18,rough_train,rough_perlin,18,stability,True,strict,0.0013240402597618343,0.4420062712745394,0.0,0.5579937287254607,0.15,0.7,0.15,0.13478271234600087,0.13446271464767645,0.0003199976983244146,False
rough_train:rough_perlin:18,rough_train,rough_perlin,18,energy,True,strict,0.0027818745046893634,0.0,0.0,1.0,0.15,0.15,0.7,0.44360273054793176,0.44360273054793176,0.0,True
rough_train:rough_perlin:20,rough_train,rough_perlin,20,balanced,True,strict,0.00031804657366188535,0.37417345589915413,0.6258265441008458,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2973034964035778,0.2950536855989192,0.0022498108046585807,False
rough_train:rough_perlin:20,rough_train,rough_perlin,20,motion,True,strict,0.00968331954410992,1.0,0.0,0.0,0.7,0.15,0.15,0.25503298434432464,0.25503298434432464,0.0,True
rough_train:rough_perlin:20,rough_train,rough_perlin,20,stability,True,strict,0.0022860429330189692,0.5844554371877738,0.0,0.41554456281222607,0.15,0.7,0.15,0.15886679986078556,0.15886679986078556,0.0,True
rough_train:rough_perlin:20,rough_train,rough_perlin,20,energy,True,strict,8.239872473225773e-08,0.0,0.0,1.0,0.15,0.15,0.7,0.46901426871098695,0.4683374449179662,0.0006768237930207532,False
rough_train:rough_perlin:22,rough_train,rough_perlin,22,balanced,True,unsupported,-0.0005370186063220865,0.25940919885978087,0.7405908011402191,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3235648720171115,0.31804349583027713,0.005521376186834348,False
rough_train:rough_perlin:22,rough_train,rough_perlin,22,motion,True,strict,0.006796997606319272,1.0,0.0,0.0,0.7,0.15,0.15,0.25819284802306663,0.25819284802306663,0.0,True
rough_train:rough_perlin:22,rough_train,rough_perlin,22,stability,True,unsupported,-0.0026387316629787405,0.2594091988597809,0.7405908011402191,0.0,0.15,0.7,0.15,0.19236972673763733,0.18773281650715318,0.004636910230484154,False
rough_train:rough_perlin:22,rough_train,rough_perlin,22,energy,True,strict,0.012694368167485037,0.0,-0.0,1.0,0.15,0.15,0.7,0.5033676324253079,0.5033676324253079,0.0,True
rough_train:rough_perlin:25,rough_train,rough_perlin,25,balanced,True,unsupported,-0.0008158415075028469,0.6981882674679811,0.0,0.30181173253201876,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857085495647889,0.280748448202664,0.004960101362124936,False
rough_train:rough_perlin:25,rough_train,rough_perlin,25,motion,True,strict,0.004915399645274793,1.0,-0.0,0.0,0.7,0.15,0.15,0.24626712274966767,0.24626712274966767,0.0,True
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stability,True,strict,0.0007358457210126326,0.6694194398632911,0.0,0.3305805601367089,0.15,0.7,0.15,0.1565891542149402,0.15283513377526975,0.0037540204396704635,False
rough_train:rough_perlin:25,rough_train,rough_perlin,25,energy,True,strict,0.00523050669450463,0.0,1.0,-0.0,0.15,0.15,0.7,0.4399278436670392,0.4399278436670392,0.0,True
rough_train:rough_perlin:28,rough_train,rough_perlin,28,balanced,True,strict,0.000561296585601848,0.6597130916293125,0.0,0.34028690837068754,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2973355793467173,0.2964091364169692,0.0009264429297480836,False
rough_train:rough_perlin:28,rough_train,rough_perlin,28,motion,True,strict,0.003766650971435165,1.0,-0.0,0.0,0.7,0.15,0.15,0.25594217740972824,0.25594217740972824,0.0,True
rough_train:rough_perlin:28,rough_train,rough_perlin,28,stability,True,strict,0.0001315120847358742,0.0,0.9105237091404739,0.08947629085952613,0.15,0.7,0.15,0.17011468438583618,0.16989108403508413,0.00022360035075205675,False
rough_train:rough_perlin:28,rough_train,rough_perlin,28,energy,True,strict,0.0050549844872513905,0.0,0.0,1.0,0.15,0.15,0.7,0.4599675090771218,0.4599675090771218,0.0,True
rough_train:rough_perlin:29,rough_train,rough_perlin,29,balanced,True,strict,0.0007109748351281835,0.0,0.8095343370982507,0.19046566290174935,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33391340650904094,0.3331803705442401,0.0007330359648008433,False
rough_train:rough_perlin:29,rough_train,rough_perlin,29,motion,True,strict,0.006193289652789369,1.0,-0.0,0.0,0.7,0.15,0.15,0.26288114119984773,0.26288114119984773,0.0,True
rough_train:rough_perlin:29,rough_train,rough_perlin,29,stability,True,strict,0.007703671956431846,0.0,-0.0,1.0,0.15,0.7,0.15,0.20803844335944585,0.20637098853865132,0.0016674548207945283,False
rough_train:rough_perlin:29,rough_train,rough_perlin,29,energy,False,unsupported,-0.0026018883810199414,0.0,0.7411347291163302,0.25886527088366995,0.15,0.15,0.7,0.531982383899933,0.524786343376495,0.00719604052343803,False
rough_train:rough_perlin:4,rough_train,rough_perlin,4,balanced,True,unsupported,-0.00024164515923314644,0.1828911546282612,0.6565460881332401,0.16056275723849853,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2944948494301675,0.2936946547649916,0.0008001946651758907,False
rough_train:rough_perlin:4,rough_train,rough_perlin,4,motion,True,strict,0.006592477363914162,1.0,-0.0,0.0,0.7,0.15,0.15,0.2532951432175919,0.2532951432175919,0.0,True
rough_train:rough_perlin:4,rough_train,rough_perlin,4,stability,True,strict,0.0014446224645153771,-0.0,0.0,1.0,0.15,0.7,0.15,0.15824922899412197,0.15818834851183358,6.088048228838905e-05,False
rough_train:rough_perlin:4,rough_train,rough_perlin,4,energy,True,strict,0.0003985040723300253,0.0,0.9283825057057131,0.07161749429428677,0.15,0.15,0.7,0.4667540873721286,0.46572304767169614,0.0010310397004324456,False
rough_train:rough_perlin:5,rough_train,rough_perlin,5,balanced,True,unsupported,-0.00046864424712225847,0.20600382632595687,0.7939961736740428,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3248397027247749,0.31375843565977357,0.011081267065001343,False
rough_train:rough_perlin:5,rough_train,rough_perlin,5,motion,True,strict,0.0069637028107389365,1.0,0.0,0.0,0.7,0.15,0.15,0.263228278004679,0.263228278004679,0.0,True
rough_train:rough_perlin:5,rough_train,rough_perlin,5,stability,True,unsupported,-0.00045482367014334753,0.20600382632595685,0.7939961736740432,0.0,0.15,0.7,0.15,0.1908622440421504,0.18841765159443988,0.0024445924477105307,False
rough_train:rough_perlin:5,rough_train,rough_perlin,5,energy,True,strict,0.013174391623995252,0.0,-0.0,1.0,0.15,0.15,0.7,0.48617717529643467,0.48617717529643467,0.0,True
rough_train:rough_perlin:6,rough_train,rough_perlin,6,balanced,True,strict,0.00046008642503748433,0.03924966589337122,0.9607503341066287,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29169706771867865,0.2903776028734041,0.001319464845274565,False
rough_train:rough_perlin:6,rough_train,rough_perlin,6,motion,True,strict,0.00734454598226969,1.0,0.0,0.0,0.7,0.15,0.15,0.2517288800787199,0.2517288800787199,0.0,True
rough_train:rough_perlin:6,rough_train,rough_perlin,6,stability,True,strict,0.002041293754879258,0.5146056047136001,0.0,0.4853943952863999,0.15,0.7,0.15,0.15774458398314778,0.15774458398314778,0.0,True
rough_train:rough_perlin:6,rough_train,rough_perlin,6,energy,True,strict,0.0010645209649755571,0.0,0.0,1.0,0.15,0.15,0.7,0.45755844148054725,0.45726257648300384,0.0002958649975434158,False
rough_train:rough_perlin:7,rough_train,rough_perlin,7,balanced,True,strict,0.0016060040375261591,0.28153004456846065,0.7184699554315394,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33338366091808996,0.328661882939728,0.004721777978361985,False
rough_train:rough_perlin:7,rough_train,rough_perlin,7,motion,True,strict,0.00696855721094658,1.0,0.0,0.0,0.7,0.15,0.15,0.2648109326174245,0.2648109326174245,0.0,True
rough_train:rough_perlin:7,rough_train,rough_perlin,7,stability,True,strict,0.002268247764041806,0.0,0.8690328566116083,0.1309671433883917,0.15,0.7,0.15,0.20382321108233403,0.20382321108233403,0.0,True
rough_train:rough_perlin:7,rough_train,rough_perlin,7,energy,True,strict,0.001342062733197369,0.0,0.0,1.0,0.15,0.15,0.7,0.5146359900740641,0.5146359900740641,0.0,True
rough_train:rough_perlin:8,rough_train,rough_perlin,8,balanced,False,unsupported,-0.0010247665415476128,0.039448543370450645,0.9605514566295493,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3366240002907135,0.33299196090422095,0.003632039386492536,False
rough_train:rough_perlin:8,rough_train,rough_perlin,8,motion,True,strict,0.005287596473289247,1.0,0.0,-0.0,0.7,0.15,0.15,0.2620973384283737,0.2620973384283737,0.0,True
rough_train:rough_perlin:8,rough_train,rough_perlin,8,stability,True,strict,0.00032226213597762177,0.0,1.0,0.0,0.15,0.7,0.15,0.21123550414547504,0.20997355088027092,0.0012619532652041188,False
rough_train:rough_perlin:8,rough_train,rough_perlin,8,energy,True,strict,0.0006561910505387125,0.0,0.0,1.0,0.15,0.15,0.7,0.5280114537932302,0.5269049934040182,0.0011064603892120273,False
